,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23
11,7458.0,0.0,0.0,0.0,0.0,0.0,3.5339474742769864e-05,0.000181616710548,0.0011382167560935,0.0034872620899323,0.0090648867883762,0.0103548212478939,0.0050577479180497,0.0057428744877123,0.005876189018591,0.0015577334097915,0.0064342481859966,0.006420395566004,0.004919842964402,0.0061070641623922,0.0045721888398517,0.0013106410918982,0.0006873416443903,0.0004635120657515,2.9853937204216804e-05
12,7456.0,2.7220322209661577e-05,0.0,1.4479733686832784e-05,0.0,0.0,8.069221500667539e-05,0.0001198517822653,0.0010242224588648,0.0038554556640955,0.0042487174667277,0.0045606350124208,0.0042818560470716,0.0026336895534741,0.0023824404610053,0.0041059328831735,0.00336979569364,0.0035612162703321,0.0053694060368306,0.002523217045126,0.0020624752799167,0.001471403773248,0.0012028498981743,0.0003221501932186,4.632210164097904e-05
13,7455.0,8.613479478460395e-05,0.0,5.9400704875753896e-05,0.0,0.0,0.0002259054827874,0.0003822048295269,0.0004566864875041,0.0054154492502894,0.0014175975723535,0.0007930549311317,0.0084574973367784,0.0007761285570134,0.0007645807734283,0.0027161166197484,0.0009769122562365,0.0008180629129406,0.0081183032798476,0.0010102812777475,0.0006561152412413,0.0027699448965551,9.254621084977204e-05,0.0001177962587389,0.0002342673430823
14,7454.0,3.915956725864033e-05,0.0,8.280800296842231e-06,0.0,0.0,4.7481011422262585e-05,0.0001683325247366,0.0002671769348798,0.002762340448832,0.0018651808561189,0.0017318767746809,0.0040081367519615,0.0007989731566475,0.0008388433353836,0.0055659789737031,0.0013873027411177,0.0022811214672306,0.0035361189263946,0.0011857265856116,0.0009459867627171,0.0011161599364532,0.0001270140749955,7.340867318261184e-05,0.0002881910378221
15,7453.0,3.2755534455361865e-05,0.0,2.2135353861880723e-05,0.0,0.0,2.0972185855580968e-05,3.264072719447324e-05,0.0007974205062427,0.0007697628788511,0.0024519492291444,0.002402232580938,0.0008658424920025,0.0010967218393043,0.001342892084149,0.0032603233241553,0.0018564074967815,0.0030988177079129,0.0008861180034916,0.0016984119812898,0.0014264172611345,0.0002810469782052,0.0001690846192304,0.0001126953227182,0.000144913502969
16,7452.0,5.555819920409255e-05,0.0,0.0,0.0,0.0,3.444858395416694e-05,2.603106371878948e-05,0.0010368210518234,0.0007836565782083,0.0003258390725165,0.0003617149495287,0.0010986384480023,0.0001556189606598,0.0001059022353839,0.0009097241208839,0.0003184968070216,0.0004179152393705,0.0008760071863289,0.0002739248182342,0.0002664416581526,0.0002389481951067,0.0003030768452862,0.0002810064965103,6.091595487419194e-06
17,7451.0,2.1009783230978136e-05,0.0,0.0,0.0,0.0,7.05786202997892e-06,0.0001222350621485,0.0002596461009436,0.0011303325316534,0.0014769848826941,0.0009205856513793,0.0015820633313401,0.0008948345302338,0.0009657473591945,0.0010783873893979,0.0014363030227001,0.0011183933994128,0.0019437749966777,0.0013917403684028,0.0009794799910072,0.0004634907879721,1.4699326854059947e-05,0.0002028329663558,0.0
18,7450.0,3.444858395416694e-05,0.0,0.0,0.0,0.0,0.0,0.0001935980450276,0.0,0.0016354780144977,0.0001269603588111,0.0001410369945179,0.0022679809398778,5.616428436514537e-05,9.964675869533788e-05,0.0015145599245827,0.0001116311558944,0.000149121431625,0.0026241209880143,8.292273010680237e-05,3.0729535064404015e-05,0.0006588114836724,0.0,0.0,0.0
19,7449.0,7.05786202997892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0004474250286739,0.0006869660306148,0.004991687800577,0.0061209593005168,0.0006741652449713,0.003076340672843,0.0031823162523627,0.0017910842900223,0.0047560035201776,0.0054387434145081,0.0003059104801088,0.0034284259651277,0.0028692003966008,2.244806416458093e-05,0.0001951643012121,3.738558544927112e-05,0.0
20,7448.0,7.242530522209679e-06,0.0,0.0,0.0,0.0,2.099893262734426e-05,7.240609457433465e-05,5.522216921421184e-05,0.0020156395858493,0.0,0.0,0.002599598212907,0.0,0.0,0.0004519431760337,0.0,0.0,0.002807877549465,0.0,0.0,0.0009769090394109,0.0,0.0,0.0
21,7457.0,4.988819689757853e-05,0.0,3.504509286639929e-06,0.0,0.0,0.0,0.0,0.0002237506602452,0.0001346493453325,0.0007466503003024,0.0005087702639545,5.710643955744546e-05,0.0003187848637838,0.0002030976240894,7.5009755669051796e-06,0.0006427123007485,0.0005250944244004,8.225358163321968e-06,0.0001463490079279,9.637758603733264e-05,0.0,2.244806416458093e-05,0.0,0.0
22,7447.0,1.0679732362845477e-08,0.0,0.0,0.0,0.0,0.0,9.965187357074786e-05,0.0001953496147184,2.9907332153343773e-05,1.4046609748420568e-05,1.7478650403410025e-05,1.4989145603536943e-05,3.750487783452555e-06,3.750487783452625e-06,0.0005311575840653,1.843399178879968e-05,5.3427234257688944e-06,1.4191810746033774e-07,3.1844712846324e-07,0.0,8.042026089419139e-08,7.0090185732798585e-06,0.0,6.401238023792786e-05
23,7473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001490055581739,0.0002582772228227,0.0022681815561394,0.0020346617429778,0.0001702873595494,0.0010456485041122,0.0010219360633998,0.000315946287249,0.0018763346016517,0.0025741547464393,6.623411336680522e-05,0.0016848503666479,0.001233821150631,2.7226122670366263e-05,0.0001766830188838,0.0001927288466944,0.0
24,7475.0,0.0,0.0,0.0,0.0,0.0,5.889433962793679e-05,0.0,0.0003846162248127,0.0010618122557828,0.0008448316719507,0.0003409729714766,0.001495796415846,0.0002653737491513,0.000335905800316,0.0003149090540671,0.0004333266493093,0.0004602154471379,0.000826234897271,0.0002653737491513,0.0001461312734899,0.0003082043299524,3.2125862012444215e-05,0.0,2.1359464725690956e-08
25,7507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002158102963431,0.0004918334115741,0.0009432021535842,0.0005351245310568,0.0004763154589769,0.0004939675993504,0.0003422341561139,0.0008482444572922,0.0011826350737473,0.0008216433915375,0.0001767270271921,0.0001803511798893,9.115304987917586e-05,3.2125862012444215e-05,4.871042449665733e-05,0.0,5.766038235998756e-05
26,7506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001694302034507,0.0002435521224832,0.0009558851973239,0.0006143915268946,0.0007474108229573,0.0005124014105795,0.0003232251190582,0.0005091795011759,0.0011915688147714,0.0008103771224661,0.000167952900158,0.0001758942370259,7.919587505480088e-05,4.871042449665733e-05,3.038434995972529e-05,0.0,0.0
27,7505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004462874903917,0.0005280948446938,0.0013103769744604,0.0002979342468406,0.0007661377646742,0.0002763536693121,0.0002874415792584,0.0004333266493093,0.0004505952776783,0.000509797197745,0.0002270605070828,0.0001931473079433,0.0001642205616669,3.038434995972529e-05,2.6953971708916264e-05,5.553466906494197e-07,0.0
28,7504.0,0.0,0.0,0.0,0.0,0.0,5.553466906494197e-07,0.0,0.0007926027474026,0.0006281037908215,0.0031938844406555,0.001555134033333,0.0006897479150321,0.0018522500315834,0.0013086972096712,0.0009720878504603,0.0020132149155545,0.0019437598980211,0.0002761084957798,0.0006523947358607,0.0005009296667324,3.2507438615410816e-05,0.0001221595948838,0.0,0.0
29,7503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017973932164522,0.000528804362959,0.0117380399470888,0.0094394612185981,0.0004846565775405,0.010747312761277,0.0073086756515052,0.0009493085337074,0.0067679427645633,0.0093810358395773,0.0002780934848235,0.0033111857306294,0.0028678893716119,0.0002970102803983,0.0007824091452954,0.0001338362678069,0.0
30,7502.0,0.0,0.0,0.0,0.0,0.0,4.4876963017327736e-05,0.0,0.0016757638129724,0.0016659343537569,0.0103827256251969,0.0085434864828523,0.0022142361679971,0.0092304024546402,0.0066375857073697,0.000554916036232,0.0061840723855055,0.0084500935082324,0.0011903932698884,0.0030850571566977,0.0025694011089737,0.0008688632964682,0.005077700352075,0.0014213422956121,1.666040071948259e-06
31,7501.0,0.0,0.0,0.0,0.0,0.0,0.0004739402815736,0.0,0.0001689524085596,0.0058410481500458,0.0003814541083627,0.000261295747461,0.0125870340016747,0.0002177464562175,0.0002943555258757,0.0020550907111521,0.0002177464562175,0.0002996002822901,0.0061689725630245,0.000174197164974,0.0002072569433887,0.0037602019406494,0.0042085904202668,0.0013997179905575,0.0
32,7500.0,0.0,0.0,0.0,0.0,1.718252644581321e-05,0.0004264393507668,0.0,7.5009755669051796e-06,0.0048616281271001,0.0018624934657177,0.0018717064773054,0.0110451768338647,0.0013081365709484,0.0013728298759662,0.0075356617312965,0.0010127643560841,0.0016673317141353,0.0056591051086194,0.000962240579309,0.0009792710557749,0.0032974571686569,0.0001306478737305,8.709858248700596e-05,0.0001290166114725
33,7499.0,0.0,0.0,0.0,0.0,2.1350642133441696e-05,0.0,1.934726611583633e-05,0.0005275719745162,2.122913818686258e-05,0.0008453932894164,0.0010789008955117,2.091069105839941e-05,0.0005720497729297,0.0004802461716424,0.0002359713696744,0.0005011164720118,0.0006911014960624,3.4320406549893152e-06,0.0004078742959618,0.0003965468473983,0.0,0.0003183493649441,0.0002033398930403,0.0
34,7474.0,0.0,0.0,0.0,0.0,4.730603582011258e-09,0.0,4.354929124350295e-05,2.8383621492067548e-08,0.0004302481560206,5.968220740639132e-05,4.485390232464278e-05,0.000261295747461,4.474509844225636e-05,2.984583430677769e-05,0.0068905815820717,1.497968439637298e-05,4.476875146016652e-05,8.185382607260018e-05,8.042026089419139e-08,8.04202608941914e-08,8.709858248700596e-05,0.0001348200555553,0.0001165169248971,0.0008326952762006
35,7498.0,7.511034734375723e-06,0.0,0.0,0.0,0.0,0.0,7.63395722268565e-05,0.0,0.0007586543265277,2.0025005212119008e-05,1.5018753909089257e-05,0.000617708163914,1.5018753909089257e-05,1.0012502606059504e-05,0.0012903271029565,5.006251303029752e-06,1.5018753909089257e-05,0.0007057100415201,0.0,0.0,0.0003822170897384,1.4903994739060772e-05,2.3653017910056294e-08,4.354929124350295e-05
36,7484.0,2.608403303108813e-05,0.0,0.0,0.0,1.3626608176595337e-06,0.0,6.868543614158441e-06,8.175964905957271e-06,1.0012502606059504e-05,4.633046780042492e-05,6.131973679468014e-05,5.006251303029752e-06,2.997853798851017e-05,2.452789471787203e-05,2.9860026117523622e-05,2.861587717085069e-05,3.679184207680804e-05,0.0,2.3165233900212352e-05,2.3165233900212352e-05,0.0,5.006251303029752e-06,0.0,3.380702566817805e-06
37,7483.0,0.0,0.0,0.0,0.0,4.394871560633147e-05,0.0,0.0,0.0009837486938856,4.224248534744632e-05,0.0068916197244143,0.0075189294000935,3.13411988061697e-05,0.0059682535700531,0.0056092584065806,1.0012502606059504e-05,0.0028910207046727,0.0065478384191176,4.087982452978671e-05,0.0023672550658648,0.002007226865741,2.3165233900212352e-05,6.813304088297739e-06,6.8133040882976695e-06,0.0
38,7482.0,0.0,0.0,0.0,0.0,0.0001499724759109,0.0,0.0,0.001183181046842,0.0051664152992256,0.0074010500428069,0.0090625042000028,0.0071192424373093,0.0054003242447306,0.0046980663869903,2.8615877170850637e-05,0.0040234832240123,0.0062941166900377,0.0045589021983952,0.0031821780327967,0.0030410459863142,0.0014673714946462,0.0011887215403697,0.0003997576780935,0.0
39,7481.0,0.0,0.0,0.0,0.0,3.427133572845069e-05,0.0,0.0,0.0009312000791096,0.006283513128881,0.0056612339206781,0.0061708442319103,0.0059624690684701,0.0049228909051853,0.0046205866339923,0.0046120129069548,0.0025558811099044,0.0056331517040777,0.0057636082015204,0.0019917021965171,0.0016374814682229,0.0028303971738166,0.0011867928461794,0.0008200786503873,0.0
40,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001800141000619,0.0001777729227097,0.0042818206132355,0.0002096257818277,0.0001278274070834,0.0059636998312862,0.0001863499792862,0.0001046995460345,0.0046816210480671,0.0004844875912175,0.0005024323062331,0.0037758602697771,8.112786050769892e-05,0.0,0.0012120300795534,0.0009369461970583,0.000322052215905,0.0
41,7479.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021627083254738e-05,0.0002419911370995,0.0002404334954577,0.0003937370003461,0.0002645354399622,0.0002488626105416,0.0002514274280788,0.0001053431700577,0.0038830339343592,0.0005475516367713,0.0004714770097146,9.731557643873236e-05,6.941834180910697e-05,1.5492956909983303e-05,8.955697559155053e-05,7.906542339819038e-06,0.0,0.0
42,7478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001506955372627,0.0002465932356489,0.0004134460733767,0.0003404704661855,0.0002683888690916,0.0003613436279513,0.0002127886032349,0.0001199167352321,0.0002673298983013,0.0005049805369694,0.0004827363925415,0.0001471551155844,7.240811161023214e-05,2.9049310086427046e-06,0.0001096151420671,5.164318969994435e-06,5.164318969994435e-06,0.0
43,7477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001507407288374,0.0004381021117988,0.0001827014728817,0.0001578456360488,0.0003280428215658,0.0001377609402749,0.0001092287105822,0.0003464419601966,0.0004119380767458,0.0005375368848138,9.498487419005324e-05,0.0001000059785618,7.0090185732798585e-06,6.47629504817151e-05,9.683103362142349e-07,9.683103362142349e-07,0.0
44,7476.0,0.0,0.0,0.0,0.0,0.0,6.553886099196763e-06,0.0,0.0003173105697693,0.0016175034421087,9.49357572733964e-05,7.989824370417767e-05,0.0016032082168539,3.924252047337623e-05,1.5979648740835534e-05,0.000174197164974,4.888108139412349e-05,2.3733939318349097e-05,0.0014154387867037,0.0,0.0,0.0005990572975194,0.0,0.0,0.0006170683022808
45,7485.0,0.0,0.0,0.0,0.0,0.0,3.005467007560021e-05,0.0,0.0037597133827025,0.001459302787626,0.0026855109581807,0.0028160642104562,0.0020648734013677,0.0013369171637916,0.0015506564106155,0.0013094081036273,0.0022561974179501,0.0034043109268348,0.0022085815920415,0.00198279063153,0.0014788570287069,0.0005589080165874,0.0001885387997159,0.0002488644862974,0.0
46,7446.0,5.889433962793679e-05,2.864597098676167e-05,0.0,0.0,0.0,0.0,9.837478948912676e-05,0.0011482058220923,0.019009218204558,0.001238318938065,0.0007041828745873,0.0228381956491359,0.0007373317068716,0.0004861332352501,0.0094940955309727,0.0002755133732819,0.0003622883001031,0.0231138604757503,0.0008315781793787,0.0006633745391912,0.0132962251527505,0.0018527733042839,0.0007297038426423,0.0001053575865487
47,7445.0,3.005467007560021e-05,0.0,0.0,0.0,0.0,0.0,0.0012392077939685,0.0007186667302636,0.0015005823525493,0.0001846461566424,0.000509552750329,0.0016320615840644,0.0003182813728159,0.0001510083104894,0.0025060134379247,0.0006426874528432,0.0006631709442751,0.0022861342747264,0.0004360562637913,0.0004299315565798,0.0007227005384218,0.0001597831977939,0.0004660582152024,5.863486581784165e-05
48,7444.0,1.6719450015764152e-05,0.0001316230763185,4.555610037860107e-06,2.334031663866457e-05,5.111158446792099e-06,1.0222316893584198e-05,0.0001178739294688,0.000742998839536,0.0025588920320043,0.0025875071522739,0.00239309868296,0.0024489666753591,0.0019075771414118,0.001995910648223,0.0019835956374247,0.0021895572647741,0.0025265671687864,0.0023304943824327,0.0019005845701823,0.0014117526388943,0.0010571567077672,0.000658256740071,0.0001794703409273,0.0003339608479441
49,7414.0,0.0002482221363436,0.0001328542731972,0.0,1.0866768089234548e-05,1.413567217599014e-05,2.827134435198028e-05,0.0001093371515638,0.00074197390667,0.0024333081157048,0.0027683217089845,0.0022714557567582,0.0022197446156362,0.0016789919105594,0.0020087151814376,0.0020143513671325,0.0020187135252719,0.0025609363706364,0.0022819366117272,0.0019048814498245,0.0014188898394835,0.0010129000833704,0.0006635022139036,0.0001840041585133,8.156169838207125e-05
50,7413.0,0.0002052860825214,7.298011236391435e-05,1.1670158319332286e-05,3.143584333478496e-06,2.954756022961828e-07,5.909512045923655e-07,0.0001188466072061,0.000501674260515,0.0015807686256103,0.0016716340432045,0.0016763715481941,0.0015868980786418,0.0012861554213278,0.0012172502628444,0.0020014694868518,0.0014645298097172,0.0015662629424906,0.0014400795010441,0.0010611426856346,0.0007933960085858,0.0006854889078648,0.0006086750982684,0.0001825426396128,6.84974433097486e-05
51,7412.0,0.0001488510811931,7.844311308979355e-05,5.433384044617274e-06,6.875941537387121e-06,5.487726790530009e-07,1.0975453581060018e-06,4.5290270418704175e-05,0.0004293656638842,0.0011596716127964,0.0019128910237159,0.0020886466413242,0.0016064384525558,0.0017595438406806,0.0011724252613596,0.0012174277868304,0.0017551301011956,0.001646634236877,0.0015709535045632,0.0009030602848144,0.0006705721261184,0.0004606983217799,0.0004269688026663,0.000148799727979,0.0001191091844211
52,7411.0,9.018721648589432e-05,1.119212941163202e-05,6.368722886077127e-06,0.0,1.1492262485259967e-05,5.713603976155161e-05,0.0001383824598009,0.000697341588067,0.0017098355048305,0.0022243767987704,0.001904418577465,0.001699761328913,0.001245717460712,0.0014875970940104,0.0010831804203719,0.0015054771088794,0.0019108077401761,0.0018148924656299,0.0017480158591944,0.0012228413599631,0.0009024675252564,0.0003375651718792,0.000213175138048,7.314903306924567e-06
53,7410.0,9.987544095284034e-05,0.0,3.4379707686935605e-06,0.0,4.707263572590427e-05,9.414527145180854e-05,0.000137148180272,0.0012709611645994,0.0037651553800847,0.0050647831852177,0.0034582000308848,0.0029417119938752,0.0021182686076656,0.0033421571365392,0.0016288475463258,0.0026122035437938,0.0043921628735395,0.003817686077475,0.0027302128721024,0.0020711959719397,0.0013651064360512,0.0004118782377024,0.0001372566044936,1.0168577611705409e-05
54,7409.0,4.608926909428586e-06,0.0,0.0,6.070328961803371e-05,1.7025299106083726e-05,4.694175076489723e-05,0.0002353631786295,0.0014673760924946,0.0038659537793093,0.0047523707393819,0.0041982664306725,0.0042676285480135,0.0032466926016057,0.0033124948945199,0.0032002837513738,0.0035616204049972,0.0046695915890676,0.004370692977593,0.0031866773750145,0.002371153212778,0.0013670972833248,0.0008943800787921,0.0002824358143554,9.172125143891426e-05
55,7408.0,2.276767652735445e-05,9.405324141593896e-05,0.0,2.4160578624973823e-06,5.572083841867e-07,1.1144167683734e-06,0.0003276673651499,0.000258724101926,0.0004747741246086,0.0006401308601709,0.0010707852030722,0.0010728271236589,0.0006924710174601,0.0004363450261667,0.0036749594104812,0.001855953409738,0.0013154958273265,0.0008030625701617,0.0005936847268439,0.0005645813562975,7.643567916445262e-05,0.0010156950484082,0.0003570326159464,0.0002824358143554
56,7407.0,0.0,3.624086793746074e-06,7.287162289990863e-05,0.0,0.0,0.0,1.124224443967462e-05,0.0012699463210997,0.0003378550963851,0.000493612989436,0.0013929125656624,0.0010032661696822,0.0006514963594587,0.0004239124725605,0.002448222479562,0.001797593032351,0.0010167062601509,0.0008194401066351,0.0003414856186435,0.0009552520342233,0.0,6.965556639133651e-05,0.0001458300750435,0.0001927091750018
57,7406.0,4.29434891626878e-05,0.000110447790114,6.150855022532408e-05,4.710943611848038e-06,2.355471805924019e-06,0.0,0.0,0.0003085556855119,0.0027303860430245,0.0024609532897949,0.0023818415114898,0.0024696373485283,0.0018991289074318,0.0020001783883372,0.0038620159318261,0.0026288339125214,0.0026562679252878,0.0020957315590766,0.0023813382340354,0.0014522979402675,0.0012374486120441,0.0011921866703757,0.000401916204149,0.0007537682731004
58,7415.0,0.0002172636329203,0.0,9.88087512835971e-06,0.0,0.0,4.923506816154151e-05,7.066415417772057e-06,0.000809943068375,0.0013199425766418,0.0010263669771985,0.0012838766272524,0.0011156698895228,0.0007168296675192,0.0010047098230505,0.0041192347646977,0.0025681497396055,0.0018910105444798,0.0007815016426384,0.0010241575035949,0.0007710749328985,0.0001969402726461,0.0,0.0001011643678055,1.0095731266173231e-05
59,7405.0,1.2080289312486911e-06,0.0,0.0,0.0,0.0,9.817019222074028e-05,4.923506816154151e-05,0.000735802310752,0.0025013043025706,0.0017024994857592,0.0019480640417551,0.0016545017269,0.0012752642370625,0.0016162111044292,0.0028525976885103,0.0033262073685743,0.0024072013492525,0.0010520372945301,0.0013324913857993,0.0012739386483055,0.0003926807688829,0.0002699810227916,0.0001349905113958,0.0
60,7403.0,0.0,0.0,0.0,0.0,0.0,0.0001035023024618,9.817019222074028e-05,0.0016091873576638,0.0069157312178671,0.0167899977223168,0.0127408658337621,0.0145631537330843,0.0073650360900072,0.0093370438217436,0.0041734307861844,0.0099133289490055,0.0073893946284559,0.0061157864548494,0.0072137398399245,0.0055752978209739,0.0050587525850326,0.0001963403844414,0.0002810672976167,0.0
61,7402.0,0.0,1.5222251528974854e-06,0.0,0.0,0.0,2.6111508110271205e-05,0.0001035023024618,0.0009998010747346,0.0057118706311113,0.015190462610018,0.0135069488883845,0.0144021861582884,0.0076202907773118,0.0082251133225251,0.0058637309665092,0.0098444663194818,0.0087597438386024,0.0060487476526625,0.0062556576805201,0.0048820711571864,0.0042702052014361,0.0029160295651516,0.0009678948380141,0.0
62,7401.0,0.0,0.0002492575729593,0.0,0.0,0.0,0.0,2.6111508110271205e-05,2.117884918085524e-05,0.0021413165090524,0.002737640515372,0.0060679245394854,0.0051498742869985,0.0020106133824995,0.0012589608857426,0.0055468767417731,0.0042083268681924,0.0044673191668498,0.0018982392805329,0.001568517857804,0.0013678721091929,0.0010382939587528,0.0035145310146708,0.0007775374302411,1.9339317354400875e-05
63,7400.0,1.289287823626725e-05,0.0004166020033337,0.0,0.0,0.0,0.0,0.0,6.005618984568706e-06,0.0010896957111586,0.001027497579058,0.0036943333528375,0.0025599456230583,0.0009038779836957,0.0002848207580466,0.003291576024096,0.0022344644629269,0.0021704856403063,0.0005907920262016,0.0012604233658898,0.000181096173107,0.0003476129789874,0.0009892049760128,0.0002463834611749,2.763441494320167e-05
64,7399.0,1.842294329546778e-05,0.0001738064894937,0.0,0.0,0.0,0.0,0.0,0.0001386040783561,0.0003946355285021,0.0004657413028226,0.0006388573283262,0.0006839013197769,0.0003019158886489,0.0004283741349222,0.0014313030711615,0.0005110259086494,0.0004556813311815,0.0005263930102431,0.0005024182014883,0.0003320973385725,0.0002705313715255,0.0001858177274628,6.005618984568706e-06,0.0002252475786493
65,7398.0,0.0,7.364004714035177e-06,0.0,0.0,0.0,0.0001664772245906,3.654333744249174e-05,0.0013632568536402,0.0053674069427233,0.0084497277959632,0.0107668246110623,0.0120092568169898,0.0076136131543913,0.0072381054701634,0.0004352044780653,0.0095614638454004,0.0068636720460782,0.0126781684441288,0.0107821746912341,0.0053846151380035,0.0040653265917365,0.000120127142935,3.810990038926921e-05,0.0
66,7397.0,0.0,0.0001064436530217,0.0,0.0,0.0,9.21701874325862e-05,0.0003329544491812,0.000727698329941,0.0030585391476465,0.0049591997171719,0.0058656731118607,0.0068045591957844,0.0042827892243057,0.0039948565071006,0.0071677323329537,0.0054686251369291,0.0039431043125852,0.0071698926427383,0.0058598469407531,0.0032110221019663,0.0023812988982466,0.0032869148816473,0.0011826516160793,3.654333744249174e-05
