,cellid,smsout0,smsout1,smsout2,smsout3,smsout4,smsout5,smsout6,smsout7,smsout8,smsout9,smsout10,smsout11,smsout12,smsout13,smsout14,smsout15,smsout16,smsout17,smsout18,smsout19,smsout20,smsout21,smsout22,smsout23,h/w
10,5261,0.02253673192089069,0.026310424075005365,0.020035624314028753,0.0235938069257216,0.02120298650598927,0.016831780942482544,0.0337055052020089,0.05049716967600916,0.15062674000605691,0.27391187487231766,0.38258471024082236,0.3567432475663137,0.3821091282234603,0.3526071543084335,0.4575792709507653,0.3794498212502622,0.5182361932364697,0.4506733630603594,0.3263942933759535,0.23458355194604086,0.1855512703079366,0.13640811599159872,0.13663518305687766,0.041408937008995256,1
11,5269,0.023555438991717897,0.005578258579411119,0.0002949979668287856,0.00013109108933146772,0.00043758894635004763,0.00012858373512761052,0.031592389210432524,0.06814042949011011,0.1549841422446629,0.1726189701040949,0.24619201634045484,0.13361450009025558,0.1821500956628006,0.16402954178110518,0.14270165210997526,0.15722738498662925,0.14213671814233253,0.15333035631817477,0.18609330302451754,0.12106015928730451,0.11695494731422178,0.11165297011429924,0.10290757216674083,0.054237090160293475,1
12,5277,0.013314088859836882,0.0021469399045274382,0.0005790912036768448,0.0009502247767605338,0.0002293159019519419,0.0011550579235089856,0.002725619094075168,0.02691374606756983,0.04577630504457684,0.026026473138890144,0.02468064646785086,0.01592238144261498,0.0282997584410593,0.0446643905276314,0.03951293818984078,0.048220539558902785,0.028481951454671618,0.032403123833254416,0.04773425635277332,0.036452973808555035,0.04709958096945034,0.016435565946746084,0.017152469337075173,0.013007374129885774,1
13,5290,0.0013531122405816103,0.00404077168932402,0.003600712687414114,0.0004545415208584228,2.3979457272737618e-05,0.0006536713953462568,0.0020459511643785753,0.005537150122603219,0.005821524943914778,0.004028614055091763,0.0066955710611684965,0.010595762697237821,0.009404864161258863,0.009182628296285075,0.006725381748347013,0.01397600001697534,0.012401147658941339,0.007727745799155759,0.008920410952790354,0.009348152475384482,0.006518699581612323,0.007628724762033297,0.009731365177677843,0.002429521810927115,0
14,5296,0.0006761624273879867,2.378582240118339e-05,0.0016220051152580541,2.4666778786412404e-05,2.3785822401183388e-05,0.00018669761309275237,0.0004544879234566777,0.003063589162525863,0.008388615454761323,0.012462439043199915,0.0263511009248684,0.029518957405924563,0.027610630921656512,0.015825987288334037,0.02206475033824107,0.026653205977564154,0.030575126455086584,0.022286356655525273,0.01482122293004632,0.013378023139571487,0.010955953416421717,0.004154954803338248,0.001280904545526581,0.0006803528531035889,1
15,5357,9.463648461780748e-05,0.002647802414240596,0.0014421530280331793,0.0,0.0,0.0,0.00036264845750991936,0.018683946537485424,0.03818312489372469,0.04974966844969257,0.06763304931171973,0.06815972832004995,0.07689491794135253,0.06797846332559629,0.06903277563216664,0.08127837101883399,0.06435985156643947,0.056599019451311766,0.04112171290527862,0.04347368087421872,0.02874758075616875,0.031232983629116515,0.024195102441273302,0.006114238707484988,1
16,5370,0.1289486571328535,0.06692639421944489,0.014509314888120309,0.02375047826303845,0.02505174520112686,0.02321429109233227,0.030544581948768697,0.057688009572028125,0.1648578584075815,0.14992989751714725,0.13755280663457625,0.18105979084875817,0.19919962557963403,0.13708022591827196,0.1712836262448315,0.16064208250057782,0.13327020720438254,0.14965171381237558,0.12469276350372152,0.19904342749376264,0.22657481776453228,0.14855717647173614,0.16097924301078434,0.09785481704468278,1
17,5374,0.009728523610553258,0.006941774887403099,0.0013909628801902466,0.001854617173586995,0.0,0.0020321047556880285,0.0033639051085112637,0.028496812367366973,0.03177774696872634,0.05414543675803046,0.04728641807387994,0.06029873311542566,0.054522514357951246,0.041634871455042195,0.03980995895269806,0.03401664118008672,0.03025704824790448,0.04066451902392232,0.10348247100230731,0.0398088294746752,0.05674415004484236,0.042249298099854296,0.0295365500652631,0.0288162619318231,1
18,5386,0.0,0.00030610307288048426,0.001683566900842663,0.00045915460932072634,0.0,0.0,0.00029999212224231724,0.003084628482175138,0.0018968818944822036,0.0016310619105840243,0.0034315383406719807,0.0020499334309224456,0.0022152068686390218,0.001381604909749535,0.0012907866993594021,0.0037860053220237474,0.0017724152423819852,0.0018968818944822034,0.002327975316096959,0.0019999220061486704,0.003443236545314262,0.0029524033631342615,0.001319371583699426,0.0008999763667269518,0
19,5393,0.002567011876517092,0.00249839909759474,0.0024426730240106986,0.00011154239178443196,8.399127455692181e-05,0.00040496332554506393,0.0005326473066766904,0.004829478263140971,0.008520017441731153,0.006137738708531736,0.011452472073504106,0.014420161487282547,0.013084890076458586,0.011380761398552095,0.01878063161565988,0.013449804764117187,0.014441907037465092,0.012736798227308901,0.007326159269200769,0.00883445976149802,0.006533676330769385,0.004265124973493115,0.0033499484976247007,0.0021484977560918724,1
20,5461,0.014453690289214702,0.017629716949535613,0.007344247312802888,0.006910012884267299,0.004774004075106707,0.005726831907417517,0.012490376215753092,0.06752461428807599,0.18435524137007073,0.32910423926950655,0.4508749524818135,0.3918705587246125,0.451019914792188,0.33637331352092864,0.3794409890717881,0.37357953226968926,0.4802773879021654,0.38877211800496175,0.31148664504258633,0.22451394491232043,0.17395021994899842,0.1088196263425033,0.08860929143251592,0.08363256085575592,1
21,5466,0.062191840442049943,0.04015002533505198,0.028658834079437707,0.026316106638219525,0.021454422698411316,0.02598014415327493,0.028009269758048773,0.07905714787167399,0.12543198749379944,0.12448091329315321,0.21147730975558215,0.17354630522694026,0.1498029879696349,0.1255993620647521,0.190786052767922,0.14156269711543482,0.16134620850551737,0.15606855917271648,0.1426720504819775,0.1888008523595705,0.15684025078081687,0.17701639034941796,0.20699391681631107,0.11241932792518948,1
22,5473,0.010795235036925038,0.00899602919743753,0.003598411678975012,0.004797882238633351,0.0,0.0011994705596583373,0.005997352798291686,0.0342991949972879,0.038768972434355765,0.07107804304697346,0.053162619150255816,0.04080082380281742,0.07775043022283007,0.05828860619045466,0.040510368550119795,0.038420707457934675,0.028187558151970934,0.04319976492213409,0.07196415614457671,0.06426579881389075,0.06987857248731513,0.03929207321602752,0.03598411678975012,0.04470851550892398,1
23,5482,0.001472976989686132,0.0019944051358232358,0.00012754452831690284,0.000381558238036835,0.0,0.0029530540650007805,0.0016772690598901364,0.005268932789936342,0.005445598733037155,0.007953580033682437,0.009399460720178082,0.01078854958455697,0.00805829915123301,0.012804101211859029,0.020437222912914756,0.017167005957170987,0.023803840241383625,0.00788829401872316,0.010339353642679966,0.013074038961996345,0.008364133585357467,0.01069053455173566,0.006901407437948751,0.0035124662577068386,1
24,5497,0.000612158710193403,0.0,0.001607532927534642,0.0,0.0,0.0001458815545526101,0.000422284944075254,0.0030453170985663062,0.008360738581611798,0.012444358259600092,0.02625292666098318,0.02939977517250461,0.027495556361226633,0.015748314902679722,0.022005072396798244,0.026623775760609897,0.030572699709263775,0.022264197257560854,0.014801423969512955,0.013375889473184278,0.010976644281464406,0.00418046951351911,0.0013017911265761927,0.0006700558416149352,0
25,5558,0.04142507123436859,0.00802916383071874,0.0013272829963358668,0.001089867703800346,0.0013272829963358668,0.005175532491343889,0.0052679704852701525,0.013028811956986285,0.08752215377000726,0.07658810416164791,0.12037241538197913,0.13198432778052901,0.18649930312278193,0.12273758180963291,0.13588383251305572,0.14664707378235192,0.12854795443614195,0.12319570174001508,0.17302156729296017,0.14435327246843085,0.13689745410441193,0.0880743900975197,0.10114899920552554,0.05430917136920296,1
26,5561,0.013806030396884994,0.0061780026082717855,0.012793327334485797,0.0011499778111238067,0.002785293856539655,0.004456297424824387,0.010163107385777012,0.07759867061038715,0.2560339067310555,0.37659599513412245,0.46869490288991594,0.4914610707629928,0.4421680709144931,0.32643091944201663,0.32675462027517566,0.2957026379364757,0.4053165037714428,0.27098865185304954,0.3027498628197218,0.19900912829914666,0.13427454161266142,0.08273657336552039,0.08025678409172878,0.06524342449619916,1
27,5580,0.003972978637547619,0.002655318990107544,0.0005053283468813915,0.0007882844306679387,0.0,0.0017518864761992793,0.004372639451510249,0.010962394774464207,0.020318777626178827,0.019583188578584827,0.021703543872437447,0.01736098277978865,0.019658220395145174,0.020989368381801536,0.030029127328070372,0.020601163624289355,0.025927678623545794,0.028716856112761237,0.024330187281590462,0.024359309239668232,0.03271342996920125,0.02230428046121843,0.01548672913014546,0.0221175904911891,1
28,5589,0.002329114981562652,0.001966680673012356,0.0024036453882381025,0.00022236066963007603,0.00013028926917932844,0.00048610194502431007,0.0007376242643885772,0.005935535622297689,0.006835094917649535,0.0038048630360052148,0.0045580945096725155,0.006474991257461961,0.005406622707957416,0.00720951238585177,0.01253345165659394,0.004526865654882877,0.005680200791855582,0.006262622403948823,0.004023592739010843,0.0060652757521776944,0.004228677112176543,0.003820853578718026,0.003321154490960199,0.0023264130104390175,0
29,5598,0.0026194794783611633,0.007485219779719411,0.004050652422887069,0.0019144180961164652,0.0018493084767597949,0.0031932887061950823,0.0038820193936134856,0.007063817796926869,0.013780603367407556,0.015458333160092904,0.02223867299763546,0.018403629180538148,0.01742388532525955,0.014411313757341039,0.01555977232853404,0.016035973197841807,0.022956373395345193,0.018175520257948004,0.015167634860490034,0.014070261767142496,0.0146761299807329,0.0077253637285125765,0.013021743077811069,0.00865771847634177,1
30,5655,0.03791542125170539,0.02078604434422048,0.012828155015949222,0.01908261109012427,0.012539373262538836,0.010079264655388671,0.014022262854457998,0.05170130487045199,0.07871620904643802,0.05908528553080173,0.0908839307386214,0.07756228588061911,0.07304052032690637,0.08882102664880485,0.07207897095643087,0.1005304742216703,0.06632668417870892,0.09056087947345881,0.05209850938778559,0.059597024827091775,0.07568705664314558,0.05852841628423724,0.08210478899001945,0.04626931124948762,1
31,5667,0.04038914683855048,0.005558459842338709,0.006275093352992657,0.0022480196188558598,0.0009497984251519765,0.003050120388957927,0.009025732622122142,0.07990593605788032,0.13002816699530725,0.18034027171084033,0.19209408705283587,0.18982904619404078,0.19344767908485752,0.2015971828062093,0.23671449109897416,0.140531310504575,0.2239337857942602,0.20644282840981654,0.20806597814446168,0.17491666490734953,0.19780288021045228,0.23635899109481004,0.17872574711525402,0.1317199722042965,1
32,5673,0.005458264906297279,0.0072776865417297065,0.00545826490629728,0.0018194216354324266,0.0,0.017284505536608052,0.09588588307262129,0.022742770442905336,0.45030685476952553,0.15374112819404007,0.2246985719759047,0.23240157786101276,0.23197625851763437,0.22105972870503987,0.21469175298102638,0.20013637989756694,0.11203620369355369,0.06731860051099979,0.040027275979513395,0.031071940916810706,0.018194216354324264,0.030930167802351256,0.03002045698463504,0.004548554088581066,1
33,5687,0.0033231299424510666,0.001972961274850022,0.001002829462009875,5.7680158874000676e-05,0.00018874684957758206,0.0007405483157302546,0.001447888735987861,0.011945489525325568,0.011213799387316791,0.008331288951114858,0.007325820764278997,0.010663564348880118,0.007128724204920498,0.009809479576101152,0.015279827702436063,0.006713018433985407,0.0068278253476741204,0.011971945185932427,0.00895681381376121,0.00793526429267655,0.014238216858438226,0.009953426043256868,0.009478370791481021,0.006389913015122674,0
34,5701,0.000854446710989365,0.000488464304598414,0.0007859581726685156,0.00015555093713116167,7.777546856558083e-05,0.0001773624303360903,0.0007820757616032992,0.0026363333650399135,0.0032718283544979072,0.003613944438365813,0.003654084543664798,0.0033246667542890266,0.002576670508829371,0.0030696423178878216,0.0030538885593350907,0.0022031896628069347,0.0038530033763329455,0.003606140481307451,0.005753377460379808,0.005118977118191763,0.005288800289837896,0.003545855429999307,0.004740521980749153,0.0009011741388652148,1
35,5757,0.01951046361293372,0.014186328835125661,0.00629055044318332,0.0026637972782345564,0.01151483912628803,0.007140100498297685,0.009096775077827385,0.06948654934361462,0.19115571478852914,0.2028318589340112,0.23584010997580923,0.23477893657687826,0.34484133391902133,0.2204384996396131,0.21974664981903833,0.1521929662465453,0.18556252953255892,0.14663047127532314,0.1741262587991705,0.14945512001049105,0.14941751358297667,0.21707552142776715,0.14590472169414342,0.09000192586420527,1
36,5768,0.027505999395433606,0.006619896855250207,0.0010912002362369548,0.0002408208504238532,0.002068930656644329,0.0005826184912705656,0.004923932019945186,0.03772838580364606,0.07025736850110341,0.09343274277030943,0.0818273018261756,0.11317816828960847,0.11103208619679536,0.12788824300946508,0.102727303913055,0.09730805519634955,0.11438485790644415,0.11028895613186537,0.13638049670987223,0.1122284453734758,0.13444077325136983,0.15840107959961602,0.13467852592006374,0.08171659988766734,1
37,5779,0.004569063340038435,0.0037020538119543625,0.004157838942466588,6.618975130485057e-05,0.00013237950260970113,0.003858452354356001,0.002203899090139192,0.011771520404475102,0.025291694762732218,0.03799626635989214,0.05492648306652035,0.0698881018746178,0.048118958823078456,0.04999419656983341,0.03921202418327681,0.03546037171694309,0.02763020467579899,0.04239957005551168,0.027459836180263947,0.019134779214203923,0.028893561150832695,0.020509374494451626,0.02606480578274241,0.02269564878622578,1
38,5786,0.0022085998501522376,0.002017381286303123,0.0008304026951454602,0.0,0.0001047581602889612,0.0008376154073748218,0.0012926945748424027,0.010725033627207172,0.008860908731649868,0.0078027910714066895,0.0067032717458919274,0.009236740207786658,0.00529231037101065,0.007003537287022041,0.006563127546059972,0.00632845616667296,0.006098726442574671,0.012077369550527921,0.008572652668200065,0.007709575479026097,0.015154900290909865,0.009272336859161527,0.010357488833739605,0.006726375654434703,1
39,5796,0.0013222663792714134,0.002981686731155746,0.0017589728597702423,0.00022936051778121126,0.0004587210355624225,0.0020642446600309017,0.003175116097326388,0.012771785884811223,0.011351848498853873,0.013627488100860704,0.01115841913268323,0.01073562924873138,0.016377789824606078,0.01354185218952177,0.0131370278813752,0.01957289598736691,0.030793595782840976,0.03352593193078107,0.031050646505286952,0.030996749777871098,0.009465235107246664,0.01606900985280258,0.016306213498243304,0.016900816012588495,1
40,5857,0.034268772953617715,0.012915874935913549,0.008112903605299248,0.0022141626372631684,0.010294644909844348,0.005591270056143188,0.010279831845855871,0.09063084086920484,0.23546106116537788,0.2896699015747088,0.29162930397734593,0.2903618289656584,0.40262131622757613,0.3133267546991141,0.2586488892115776,0.21406420250793548,0.2256430104414985,0.2065254423648737,0.25087002619001353,0.2142685400154342,0.19769068779147994,0.2863548264965188,0.17382328536973238,0.13443661451141398,1
41,5865,0.047616544546168836,0.026278393698445274,0.019131122941157402,0.014770113289540705,0.01791014205162711,0.020180019656479822,0.02509982498330493,0.06758803962913756,0.1734299390016921,0.1350872664899451,0.21642749537175798,0.19938311479227747,0.2153570417503401,0.19350143055175875,0.16232044404931992,0.1758459018964286,0.18600770700763442,0.15076189346967486,0.13455113055705747,0.1818881989042797,0.20434900810390805,0.1833367212231548,0.1807507360529552,0.10161852167558169,1
42,5875,0.03143721431809024,0.008714905868181353,0.008962682442173067,0.00827292686876495,0.0077159805038020494,0.007692341946545949,0.014097029709181912,0.055492432306808295,0.13139627908698231,0.1731544041870736,0.16998257994378874,0.20363950005008954,0.22581024114225443,0.1820823831780961,0.16682833086114693,0.1662432530805101,0.16749196915398115,0.15312516442246618,0.13896362669953213,0.10954513026327276,0.10152771719798201,0.08856063908666405,0.10128235724564183,0.05908982033751451,1
43,5881,0.0016155363206656504,0.001052733847666725,0.0017423786153139885,9.572794428143695e-05,0.0001914558885628739,0.0033745957297197284,0.0015600069421652092,0.006788172603479807,0.006375446253276451,0.010489407513851964,0.012921827772912434,0.013859100727084126,0.010613911418195796,0.012138040897231243,0.013293417867324934,0.017122841741029314,0.015164319003695487,0.009909431486799998,0.011431367640206233,0.010272342558811584,0.011681905027298019,0.009047818831275844,0.011304717004093837,0.007476044868195273,0
44,5901,0.0015388648927976657,0.0005059667988371344,0.0008346972089679132,0.00015908674457245945,7.578532926219086e-05,0.00016564816337461623,0.0013239243621540693,0.0036909711286982564,0.005160472339898116,0.008132021690558062,0.007372698682793014,0.004495020014785656,0.0069952348260381774,0.004846261417108879,0.004299387865915275,0.004205776162490867,0.007198696891176328,0.007012082441412361,0.008092726469987578,0.008737365398227566,0.008082292640851136,0.006773031982844057,0.005716862057292591,0.004064403930086283,1
45,5960,0.02682118432021528,0.014478835903573751,0.006259314588827527,0.0012960519891288501,0.0037729959857540386,0.0007845066252977922,0.00628697303078125,0.04113212031236355,0.12665361355580695,0.2295282502544544,0.23944746548201984,0.19341110419578944,0.23431102146244534,0.21605127747583563,0.24277486019387168,0.2374669832326903,0.22244637207863818,0.16323927823979462,0.1726555634166407,0.17769091755607366,0.10199427415580287,0.08367510989417823,0.07878779689379908,0.03620901499545703,1
46,5970,0.05152392353539718,0.05866698147792201,0.012453863281123839,0.0024385114025564105,0.004152256608479632,0.007793742145917774,0.025227084134179928,0.06647215107811762,0.1345130757979294,0.15435224782683427,0.1374397850749639,0.14213251563090865,0.1782424219616333,0.1716634434219744,0.14872600106495856,0.16582834181366854,0.17454605761018277,0.20337446509244658,0.17647036780572453,0.22565658548232254,0.17969463204024458,0.2581167708673429,0.18733784791825617,0.12970641841936945,1
47,5979,0.002765061946422657,0.00043722406706394506,0.00041734156070472283,0.00013965230201445778,0.0002782277071364819,0.0021798927210413925,0.0017163176672085917,0.007104581870149141,0.011372598428426226,0.018429334151847842,0.019200712052035468,0.015195761866080345,0.01680235898324379,0.01319592134064604,0.007486269653237003,0.02262252063211636,0.01501631271577072,0.03893442502358069,0.010747017739221664,0.010549307313373153,0.009573488084218186,0.008660883380830235,0.009414816248104231,0.0072208500918865565,1
48,5982,0.0019587327824770774,0.00013911385356824094,0.00041734156070472283,0.00013911385356824094,0.0002782277071364819,0.0018647792519110038,0.001627195466255405,0.005517802800918343,0.0062446825368455226,0.011515156605506461,0.009071879781890974,0.01228633838172814,0.009258090475403019,0.00853473772047461,0.004846983902541357,0.016072175448531796,0.009014485857033619,0.007993809767543578,0.007723495838878235,0.007338472927976359,0.007561299670785219,0.007329032294422617,0.007429115669209187,0.004869092055047268,0
49,5995,0.001870322882038405,0.0029655410989471594,0.0015610939977765987,0.00020683246080022963,0.00041366492160045925,0.001919751518002844,0.0031125606221894028,0.012073180295445903,0.011418071592246176,0.015020246520616683,0.011409398720516504,0.01177282092342126,0.016433904833153466,0.01339249646362195,0.014301011707977247,0.01864398002965358,0.030032287259153825,0.032390050477538075,0.029482107753064278,0.02868054890484215,0.010265692983979991,0.01588448124727203,0.01709847751571189,0.016198114979686918,1
50,6057,0.021303471151374345,0.007370791502529942,0.0017262427663402827,0.0017749745600576853,0.00023452502610408335,0.002210025063403785,0.010000447270337196,0.03338588499895767,0.06944407819689655,0.08718064558906466,0.07089592552069192,0.08145617823679653,0.23141399441848828,0.08298443791214093,0.11365872166164638,0.07363493858002752,0.05991151066017859,0.13968477353711764,0.06411980503001316,0.07185587075709166,0.07446688663121223,0.06102406500441163,0.052175507155658586,0.028061053235969684,1
51,6069,0.031117677023593558,0.04369365647741107,0.013316538412363165,0.0013787223097134604,0.0017747120232535624,0.014966096140771181,0.018929782681598794,0.06525342141142826,0.11810230837325572,0.17672710103161138,0.19085381800446868,0.17637614550237285,0.21833273965507052,0.23775604485543028,0.20671246298126378,0.2185289982929741,0.28309366389060636,0.3244584716178618,0.2986704059104217,0.2566050724961723,0.2028294737653281,0.47904560966876186,0.17748536392494474,0.10907191003278742,1
52,6076,0.04745807725801539,0.010631941246336525,0.00107437002823885,0.00032904199843644916,1.8492160596898225e-05,0.0029961541760238314,0.019299306617840628,0.09503251494822874,0.12526068987476816,0.11700784788597025,0.10503617177525436,0.09282970727046815,0.10840270761270418,0.12567857118807252,0.11120743183456464,0.12310397715197731,0.11143479071873118,0.19616057925606076,0.19464220541942187,0.15809427607181892,0.11012318096127179,0.09176458201149468,0.07263290377010295,0.0643875412715327,1
53,6089,0.0007414941933988825,0.0007019867171225922,0.00039357620198325665,0.0,6.561993042130112e-05,0.0002967652440455922,0.00019685979126390343,0.0036378729805269495,0.003939688441538693,0.004900941910249752,0.007073440615473538,0.006201944552533698,0.004055787550474349,0.004617441495552894,0.004881336985561999,0.003386216502064894,0.004098366243659828,0.004145458288511422,0.004000598177779983,0.004571186484872226,0.0030614114381573654,0.0025865718938422057,0.0013627485845984293,0.0012807774392760093,1
54,6093,0.00195810977170946,0.001860148232065361,0.0008509835155133434,0.0009550956442240863,0.0010766647178688498,0.0009503754219200128,0.0027292103822187438,0.0068640099242340815,0.01694301413099438,0.01422309496226957,0.013492926677846403,0.009950281284029723,0.011291819349449238,0.013747883475457953,0.01800077025445279,0.012858155443738526,0.01661061168372238,0.022131759024136867,0.01682907217167169,0.012456973242032125,0.01116250025303155,0.009324833201914979,0.013664973591902458,0.011828366835161835,0
55,6154,0.014117250826213377,0.00947998263470623,0.0053259766451126175,0.003966545292668038,0.003955643272060196,0.0045233357391066455,0.007590523629896563,0.02530456835210419,0.0345954453350977,0.05400251625841873,0.04629995012797388,0.043410386444663544,0.04158893491563101,0.029191319723313208,0.04194184378502167,0.05735857916770812,0.03996948736059791,0.09465118356367584,0.04310557535730013,0.04608315481929089,0.03674704518253505,0.024514521910772264,0.03217224949798543,0.023383552656265325,1
56,6162,0.018063997634096413,0.0037244759471479023,0.0016125318320895031,0.0008221781657721874,0.003376856988232457,0.0023592678195389883,0.011631348118534246,0.06463364879172186,0.16748151724392757,0.39158915710256,0.6067035123196485,0.6810067148411031,0.8015418143412032,0.48802104217317405,0.4705423263258918,0.5069177322764663,0.5453069695303372,0.42927565773736653,0.24242050313664407,0.1518635204011925,0.1078023626440263,0.06653942938964764,0.0452949459049231,0.036235898828188756,1
57,6179,0.005347445275828614,0.0004714652195724648,0.000375937656305907,0.0032703734938273692,0.00035771860212473075,0.0011278129689177214,0.0035717593313130064,0.010960123714033349,0.009799625300608869,0.014318525955951752,0.022806016919755732,0.030100292833826012,0.022419075229886485,0.018751221121944384,0.028083024135297924,0.0391705908017488,0.02190748020414537,0.015057647568628723,0.013677635258250918,0.011202904197174955,0.01884403912173984,0.020700786490662818,0.01790348380392776,0.015624968436054534,1
58,6184,0.0023163498185038525,0.0010916907197856065,0.0004602137826103577,9.554502083722151e-05,0.00022638807093592426,0.002034925003693461,0.0022044371513133855,0.010583170968757102,0.012977690776549847,0.019817099091682368,0.016273632849887757,0.021567260040390265,0.023958247542215944,0.016071460965084116,0.020070627433120214,0.022195194178392528,0.02368743540933287,0.026119753456912306,0.023294012533861992,0.020421609608803123,0.018456908449652757,0.01966772993976142,0.014619775987859443,0.008270958687739648,0
59,6201,0.0013141206379271412,0.00047897313576325957,0.00017541877509265046,5.286792567590527e-06,1.7622641891968425e-06,0.00019114263258179111,0.0017110189911469875,0.005896439641949287,0.007272580132919997,0.009378008713401203,0.009090444954269012,0.004890603125878146,0.007848755942467096,0.006610335743647985,0.005351035070396324,0.0068596478028770365,0.008304104482340126,0.010128063509533174,0.009311167314126028,0.008479686847320084,0.00874863017205742,0.008336876672583383,0.004714967989752193,0.005701945691435912,1
