,cellid,callin0,callin10,callin20,callin30,callin40,callin50,callin60,callin70,callin80,callin90,callin100,callin110,callin120,callin130,callin140,callin150,callin160,callin170,callin180,callin190,callin200,callin210,callin220,callin230,callin240,callin250,callin260,callin270,callin280,callin290,callin300,callin310,callin320,callin330,callin340,callin350,callin360,callin370,callin380,callin390,callin400,callin410,callin420,callin430,callin440,callin450,callin460,callin470,callin480,callin490,callin500,callin510,callin520,callin530,callin540,callin550,callin560,callin570,callin580,callin590,callin600,callin610,callin620,callin630,callin640,callin650,callin660,callin670,callin680,callin690,callin700,callin710,callin720,callin730,callin740,callin750,callin760,callin770,callin780,callin790,callin800,callin810,callin820,callin830,callin840,callin850,callin860,callin870,callin880,callin890,callin900,callin910,callin920,callin930,callin940,callin950,callin960,callin970,callin980,callin990,callin1000,callin1010,callin1020,callin1030,callin1040,callin1050,callin1060,callin1070,callin1080,callin1090,callin1100,callin1110,callin1120,callin1130,callin1140,callin1150,callin1160,callin1170,callin1180,callin1190,callin1200,callin1210,callin1220,callin1230,callin1240,callin1250,callin1260,callin1270,callin1280,callin1290,callin1300,callin1310,callin1320,callin1330,callin1340,callin1350,callin1360,callin1370,callin1380,callin1390,callin1400,callin1410,callin1420,callin1430,hw
79,4582,0.003910015596647595,0.0,0.0007841909401708168,0.0,0.0015683818803416342,0.0025984611084136073,0.0,0.0007841909401708168,0.0007841909401708168,0.0,0.0007841909401708168,0.0,0.004155903884548752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015683818803416342,0.0,0.0,0.0007841909401708168,0.0,0.0,0.0007841909401708168,0.001557442776135144,0.006240710208747067,0.001557442776135144,0.0,0.0,0.0017545144310603773,0.003382652048584425,0.0007841909401708168,0.001557442776135144,0.005724285764890386,0.0,0.0031258246564767785,0.008519818528229226,0.010137017041546783,0.010418492301708798,0.00729266764523202,0.013262841698023565,0.021023117154136333,0.01093491674556548,0.022602438138684466,0.03199314176882986,0.01380114435029322,0.024990118828324956,0.025777079428137166,0.03943406443601119,0.015566597885560089,0.03060583222305701,0.02529624195654134,0.04529973988367939,0.035176431605980475,0.040080939458439206,0.04208134217740073,0.029791593629908106,0.04219448933022198,0.048786890537387155,0.04426149121104231,0.031966203344266926,0.03312265938587522,0.02773960461832926,0.029345864027440327,0.03126641600933288,0.038028950446860346,0.04937400982263275,0.04632981911175135,0.03515178373792611,0.02181824719851365,0.026012028611831824,0.033056038309521314,0.03226367792478539,0.03714124735268116,0.029397450320057642,0.039589162882636884,0.04754603089054208,0.02867889400512577,0.02993298331268591,0.03699887121878837,0.026839975968828613,0.03766861090074433,0.03531603808023187,0.04085419129440352,0.03802355066193663,0.04920158603576187,0.04528063133490779,0.030717174252856735,0.03802078100229525,0.03307251673301057,0.0324826277881236,0.027356400412685288,0.020309621055354422,0.03771742753372025,0.02762693656864082,0.049704301715770685,0.03476450576724715,0.04010281766685218,0.040876069502816505,0.035608452444600376,0.03252050531689304,0.036895359064779996,0.026839975968828606,0.04500780462244369,0.025179021038685096,0.021034056258342836,0.030411530227773157,0.03253144442109953,0.02863513758829981,0.027285705571296393,0.019795966271139134,0.0241708200190261,0.010418492301708798,0.019011775330968317,0.008604222133466007,0.0065194158092676925,0.007057718461537353,0.014585335290464041,0.003910015596647595,0.011191744137673123,0.011118279636642834,0.004891278191743646,0.005735224869096876,0.003920954700854085,0.002352572820512451,0.004166842988755241,0.001557442776135144,0.0023416337163059612,0.0007841909401708168,0.0031367637606832684,0.005724285764890386,0.001557442776135144,0.0007841909401708168,0.0015683818803416342,0.0023416337163059612,0.0015683818803416342,0.003382652048584425,0.0007841909401708168,0
80,4663,0.0,0.0,0.000140216708626204,0.004097397662336093,0.012432409695634484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004097397662336093,0.004237614370962297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044683682463340845,0.0,0.004097397662336093,0.0,0.0,0.0,0.0,0.0,0.004377831079588501,0.0,0.000140216708626204,0.004237614370962297,0.0086154454505508,0.0086154454505508,0.0046350511871937165,0.01816598124219064,0.026103556459257615,0.013133493238765505,0.038459820380778054,0.021047855146185276,0.027216468211251586,0.0471514116054429,0.035343939678825376,0.0694115375873834,0.05243461387130077,0.05644472728947751,0.02827413094574907,0.056047290473246095,0.04780281560669329,0.08316022408247709,0.04820025242292472,0.05625157811638446,0.0481969995003385,0.04021856665840654,0.06430940965501668,0.07334550523144606,0.06462744777454783,0.08349033704161013,0.04344819783675198,0.051964284203541544,0.06752139651814436,0.03264870910275133,0.032000558024087175,0.08868625506330863,0.051873747036795974,0.060118221903348736,0.0579286096254695,0.052320863394908,0.04384563465298339,0.04491768878011244,0.030364384139867105,0.043705417944357186,0.07692846267857176,0.0688153826036295,0.039865240389626314,0.05209010951953623,0.02764594025414586,0.060258438611974975,0.056902982117634865,0.05630451058085131,0.06435908919689731,0.05953414175919675,0.06789236710214236,0.019378252077945857,0.05899648823433914,0.04005188371754692,0.040589537242404536,0.047916566083086067,0.051082126326919365,0.038906936738890084,0.04744623641532684,0.05138902597640519,0.06449605298293727,0.04061275055205174,0.02980351730536229,0.06000447142695601,0.06809990766786697,0.04419013900474796,0.05685655549834048,0.06503370650779487,0.051926679501262805,0.06575243436614367,0.06784268756026172,0.051389025976405205,0.07653427878492657,0.08197534207462845,0.06777861662574958,0.06747171697626374,0.043027547710873366,0.02200615879692152,0.026705280918627394,0.03017448788936028,0.017511324318354005,0.03043170799696549,0.029894054472107877,0.046143428412826044,0.017438431466826197,0.009012882266782218,0.025682906333379,0.029613621054855464,0.02938286717948368,0.017745331116312026,0.012432409695634484,0.004915484604446125,0.021188071854811488,0.012712843112886892,0.012432409695634484,0.016760561233342366,0.000140216708626204,0.0,0.008705982617296383,0.004377831079588501,0.00042065012587861244,1
81,4664,0.0014813903324192097,0.0,0.0,0.0035032777885461272,0.0060656623683807516,0.0,0.0014813903324192097,0.0,0.0,0.0,0.0,0.0,0.0,0.0014813903324192097,0.0,0.002021887456126917,0.002021887456126917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014813903324192097,0.0,0.0,0.0,0.0,0.0,0.0033546492708167045,0.0,0.002021887456126917,0.0,0.0,0.0,0.0,0.0,0.0035032777885461272,0.0014813903324192097,0.003676610115573993,0.002021887456126917,0.018882698089750422,0.005525165244673045,0.033181124143539305,0.05556710002183586,0.02845163824667731,0.010509833365638384,0.0490589667570958,0.07242791065545937,0.047288846868243264,0.048163246972562725,0.07372712513781914,0.09896421515238366,0.1471209488552945,0.09304718130173235,0.050548884568540516,0.08632903923706738,0.07846002569151012,0.12633485915164558,0.12445818555641908,0.09274992426627351,0.09166893001885805,0.11167469716737943,0.08429862430191493,0.14254009147616192,0.10538478413758376,0.07675498625794393,0.06754979624086795,0.1328472266108041,0.0649908263178623,0.11029644588450514,0.08459246668054482,0.12257981379582505,0.1196383222834561,0.08008151706263324,0.1043037898901683,0.07455635181796018,0.1402380019426272,0.10300457540780852,0.03343630636764264,0.03639055955345555,0.08224350555746404,0.070173245058892,0.09740097492288897,0.13109789238083758,0.0922515019539213,0.07711873639779482,0.10667265804435701,0.12195746677504186,0.040698044168838224,0.14091860010503882,0.11528452866229949,0.07766434634369908,0.06376120355271744,0.06700929911716023,0.11004467831723079,0.10206368219909705,0.06119881897288282,0.07145347011441786,0.04107797063896205,0.05986605715819302,0.0731900426709404,0.0595773276017597,0.092791999077629,0.09506906875785924,0.10177836729949266,0.12285287051556891,0.09408268608096329,0.18002528557825495,0.08282576144852123,0.10180307110879111,0.13590038465174345,0.11030838802035962,0.10019383791752849,0.12754369625790435,0.03827576062770752,0.05889161661715151,0.06379443484104139,0.059070377810381984,0.059313617898630835,0.0792858377148222,0.05704849035425506,0.0303248971850748,0.018448754672416627,0.02357352383208588,0.04206093865902906,0.007006555577092254,0.016575495734019133,0.0303248971850748,0.046793839212720026,0.01105033048934609,0.022385975878296556,0.007947448785803758,0.02642975079055039,0.007547052700799963,0.007547052700799963,0.007938921306778245,0.014838923177496587,0.0,0.03357299274951759,0.002021887456126917,0.0,1
82,4665,0.0036521470638542974,0.0,0.0,0.005062767736801819,0.000290455642711936,0.0014106206729475226,0.006473388409749342,0.000290455642711936,0.0,0.000580911285423872,0.0,0.0,0.0,0.0036521470638542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036521470638542974,0.0,0.0,0.0,0.000290455642711936,0.0,0.0036521470638542974,0.0,0.0,0.0,0.0,0.0,0.0,0.0014106206729475226,0.003942602706566233,0.0036521470638542974,0.004066951180680568,0.000580911285423872,0.0,0.003942602706566233,0.003942602706566233,0.009005370443368053,0.004523513991990105,0.014649049465593745,0.007925666623309022,0.013278890002822778,0.01689057585650052,0.03506493009709191,0.04307578146864543,0.025936407510045126,0.025726874287686306,0.03133009209973544,0.03675854370594924,0.04938186637936157,0.0496677064120979,0.048758725370612065,0.05548091188246119,0.03635000596548949,0.03888318432954381,0.01498116264891784,0.03763617701045157,0.03219906636700005,0.05772363460380357,0.030622338525454932,0.024024601641591245,0.040578801986876294,0.02655538734477435,0.037802284179049184,0.036185095127327496,0.030167073198452094,0.03286266858592609,0.03381922026230638,0.061376977998093454,0.02427579240456223,0.05179069626930153,0.03526865137903954,0.028004818461507503,0.013277693672387176,0.01439785870262276,0.04087351995747961,0.025227457605329007,0.03302757942408809,0.0330299720849593,0.028506458092969186,0.04157519072571101,0.02692973025142406,0.038592728686831876,0.04543345173238413,0.047968280862829386,0.038592728686831876,0.030457528841164025,0.024855507359550503,0.025974476059350483,0.026806578107745335,0.033819220262306396,0.03523103726568952,0.02850645809296919,0.036390467175666054,0.05324058182199002,0.04759690279976433,0.023984140431414693,0.032408599589358864,0.038011817401408,0.05365418960838069,0.04481492633361023,0.05067053123906596,0.048550960661402305,0.04153831850684125,0.05573090631499657,0.03913317876207919,0.03244786446909983,0.049962777664785435,0.02228426044619083,0.042493673852785956,0.04714033998845478,0.031037243796152303,0.02062244901027233,0.03439893521729465,0.023403229145990814,0.025471640097453188,0.02141169718761942,0.01692864440580587,0.025394761104362215,0.010996902401739448,0.014649049465593747,0.008464920368120738,0.014108599390346432,0.014938308777870078,0.006473388409749342,0.0216616916201548,0.012406326744251368,0.006473388409749342,0.007884009082696864,0.0017010763156594581,0.0017010763156594581,0.0,0.000290455642711936,0.003111696988606981,0.0,1
83,4666,0.0008803570591413159,0.0,0.00044017852957065794,0.003542085137476864,0.002494919081553824,0.003542085137476864,0.007084170274953728,0.002494919081553824,0.0,0.004989838163107646,0.0013205355887119738,0.0,0.0030351044723550867,0.0,0.0,0.00044017852957065794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044017852957065794,0.0,0.0,0.0,0.002494919081553824,0.0,0.0,0.0,0.0026914450912303186,0.0,0.00044017852957065794,0.00044017852957065794,0.0,0.003542085137476864,0.002494919081553824,0.0034752830019257443,0.003503989273086407,0.010276209197122394,0.0,0.009005306555834652,0.002935097611124482,0.007357539807742662,0.019721694282527708,0.015449284578756516,0.03091534566144777,0.03572833344021236,0.019297943974701793,0.04784092269640255,0.0516409598866577,0.04034405424291835,0.07485274066925347,0.07548856349489652,0.07319614467391859,0.07061010243546008,0.08756758997769443,0.07386784048189952,0.08145316708580644,0.06961820143205436,0.06611238698224889,0.06351737594308748,0.08310535474414078,0.08989051517713678,0.08354654401544555,0.06812311098845314,0.09062432745621585,0.12797299169548218,0.0782269682557513,0.08542118677949695,0.07855181471362692,0.06282382891163432,0.07788592659289914,0.07153933771293529,0.06831426090568031,0.05152127740009365,0.06154653943616314,0.04550571944754426,0.07187140547545504,0.05206833865449035,0.03790938362213903,0.06305493360676058,0.05721595109287885,0.0904612320158178,0.0796243473675757,0.07963108248394918,0.0850869653293952,0.05604886224119574,0.06170986072016016,0.07646778446942051,0.09914684236262722,0.05588679200812887,0.07794971832598553,0.06253733742828853,0.06839093758819956,0.06544320705593025,0.06356152158769021,0.05813457085700381,0.07605505165441066,0.08981715936680906,0.08064504381419269,0.07984752442815513,0.061516822423268384,0.06212380994962076,0.05809093205957085,0.0820510464220551,0.07686667426658325,0.048358955490819755,0.0785284845349156,0.08055706306540786,0.06384564738105143,0.05986517527819952,0.0820358692512405,0.06742535815445014,0.045417611792733854,0.05082011032190877,0.06509724806967802,0.07355107246087365,0.058038051708557914,0.05857207610877471,0.04663783293240006,0.06768896124535313,0.03938029998588799,0.04049078046457743,0.049003028139828486,0.024210938614697006,0.0184843890511116,0.01909137657746399,0.023267659816981437,0.033960324680770995,0.010119274747308815,0.020745530159739404,0.024581641730916808,0.010119274747308815,0.01581610729799945,0.015582496165666607,0.007357539807742662,0.00479581859063772,0.004746185643213485,0.01001926788607821,0.0,1
84,4667,0.011285676867871693,0.0005621917079023494,0.006181348025542034,0.0053060716116542245,0.00015598445502337566,0.005868263319556576,0.01061214322330845,0.00015598445502337566,0.0010770191832123774,0.002077485540891749,0.01707850315783397,0.0,0.0015032444245989792,0.0,0.0,0.0051043288423296565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051043288423296565,0.0,0.0,0.0,0.00015598445502337566,0.0,0.0,0.0,0.005796321330269422,0.0,0.0051043288423296565,0.0051043288423296565,0.0,0.0053060716116542245,0.00015598445502337566,0.006607573266928637,0.006607573266928636,0.004272722453430494,0.0005621917079023494,0.008828993854453343,0.00702582992819803,0.021337234301568923,0.017002720227270847,0.025129367763169697,0.019998518782121763,0.01998088003798257,0.03662986637631796,0.035454603468631246,0.043858344920736696,0.06452361120972089,0.05429167218516617,0.06863378484139175,0.09232666595029096,0.08844936892618464,0.062352982422234755,0.07357909887804341,0.06366173538345288,0.06740022790411704,0.09192890863053557,0.12879505554595988,0.05380564190651034,0.0938069101357696,0.07802596681260306,0.07224367027296075,0.07372919569932893,0.0849044116981629,0.07851294027195059,0.0934510269715081,0.07458517289574065,0.08566583442783018,0.09408541433516017,0.06905338333176726,0.08221739461511753,0.05351694481438424,0.06802048624758664,0.03860517580936491,0.057022485448022193,0.04796483859634105,0.04598901321524668,0.04584114842393895,0.06661531032534981,0.06115901648927566,0.08686222166509906,0.05794434027544854,0.032485785379309635,0.0618729234009697,0.08127645312610986,0.04263785884905933,0.07210787425079926,0.06517325060568932,0.07548823289677647,0.08993818356232318,0.07328113466416246,0.06936827579473177,0.04943907035326905,0.0773591109157301,0.10963980227083212,0.07125960457915152,0.06631743360432961,0.0793338439980475,0.061824721457022655,0.06243267147922618,0.0726613253092934,0.07724248030752322,0.04729671949880251,0.07224184811124375,0.08205220570373972,0.0870543881284151,0.05305618159071871,0.08635778614873903,0.07799818236166386,0.07559426195601443,0.08181515447468037,0.06043344766571514,0.05840000777623843,0.0660627374075475,0.06524547509340288,0.047130604101930366,0.06040111667883516,0.05354026733408603,0.027109149024796275,0.041007457337,0.04507644062063471,0.03646513352825265,0.024993401296653957,0.029132384580547486,0.01384096918106817,0.02833171861016923,0.012115387647907427,0.03371867411098485,0.011505047599589417,0.012115387647907427,0.0097930651827137,0.017918653996861576,0.021337234301568923,0.022482751501819956,0.0031756852817104893,0.01694947570387386,0.0010770191832123774,1
85,4668,0.010454687406514071,0.00027514572793659693,0.005055668935290688,0.005500091990222386,0.0005568297001681013,0.005055668935290688,0.010111337870581376,0.00027514572793659693,0.0,0.0020019214246326214,0.017168928230504688,0.0,0.00027514572793659693,0.00027514572793659693,0.0,0.005330814663227284,0.00027514572793659693,0.0,0.0,0.0004796232618868132,0.0002398116309434066,0.0,6.820380799609731e-05,0.0,0.0005502914558731943,0.005055668935290688,0.0,0.0,0.0,0.00027514572793659693,0.00027514572793659693,0.0,0.0,0.005055668935290688,0.0,0.005295480566234094,0.005295480566234094,0.00027514572793659693,0.005055668935290688,0.0004796232618868132,0.005295480566234094,0.005570626294170692,0.0022770671525692192,0.0013050604456966053,0.006120917750043888,0.008433318999606296,0.02325581699276023,0.013511561848791188,0.023552231525386182,0.017487913954562992,0.01571272767228397,0.03707655355727636,0.030362312733285747,0.037428263159918165,0.0640888747203495,0.0485773591017593,0.057046657484396725,0.08022265509800411,0.07924514558851226,0.04698161205354601,0.06594928928393794,0.05949686722749325,0.057459884095858456,0.08215593257404004,0.11632276990758394,0.043023757280901916,0.07952448900986325,0.05898363592269036,0.06984473398917074,0.04912634544842764,0.06917333950833847,0.0684851968273153,0.08087830628128077,0.060196341147300804,0.0744553973458448,0.09185041543266517,0.05500205793517548,0.06942563893238983,0.0462536885211781,0.05667057212749919,0.03541603127333365,0.0474990337984163,0.043486039763984595,0.04113714514064356,0.04171704548586254,0.06301185452621134,0.04508569291989296,0.07905661520917126,0.042372034123510455,0.026452225982648594,0.053188738872156374,0.07152651041295963,0.03492611221433814,0.05881906307519463,0.05948981499245084,0.05674082209907514,0.08728431931623204,0.07134570947913295,0.05715265977537629,0.040544981343482264,0.07351741690429868,0.10360170130124711,0.06406303532619884,0.05992931116285498,0.07162021264349348,0.05384476295147996,0.053708489225525825,0.06473616583691706,0.07177875596891677,0.0380955152495084,0.0647232570989368,0.0646103703235244,0.07773669563025161,0.04913648543730813,0.07475704229109896,0.06565992970881625,0.06762912997732723,0.08055485047381707,0.053815650793290835,0.051821845112149,0.05958205018243913,0.05968883698628281,0.04789962879960762,0.05883046816412594,0.04868205628353403,0.02043319478825121,0.043437282938263655,0.04388157210315728,0.03598939337425773,0.025167771796012577,0.027422265034687598,0.013201082023861398,0.020990867459713916,0.012615456470995016,0.031066871233302103,0.011119341220075947,0.010901440957397977,0.006156251847037077,0.015040398255831908,0.021631274091848646,0.02156307028385255,0.004475768590071713,0.016753751223800174,0.0004796232618868132,1
86,4669,0.006991835536746082,0.0006495186510784428,0.0002828817527565733,0.02632372581753465,0.0008058606603372209,0.00024902249329695233,0.0004980449865939051,0.0006495186510784428,3.385925945962103e-05,0.0,0.0007809267393504788,0.0,0.00023603329753654268,0.00023603329753654268,3.385925945962103e-05,0.000485055790833495,0.00023603329753654268,0.0,3.385925945962103e-05,0.014602863132781585,0.007403009344769656,0.0,0.0062916165120752545,0.0,0.00047206659507308536,0.00024902249329695233,0.0,0.0,0.0,0.00026989255699616375,0.00023603329753654268,0.0,0.0,0.00024902249329695233,0.0,0.007550454059687744,0.007550454059687744,0.00026989255699616375,0.0002828817527565733,0.014704440911160448,0.007584313319147365,0.008647317323767709,0.0006833779105380642,0.015310963025391212,0.009600587791301938,0.002391596725901952,0.004542891221653543,0.040784425429225155,0.05524397065622946,0.035489925982274594,0.0414322357488918,0.049300687230245,0.056063135223313035,0.1016811715966935,0.10389393902903678,0.10454848176071468,0.0875130164466772,0.07563411066441837,0.1268576821768913,0.10916979571058426,0.08388646783800259,0.08398523938186597,0.09496592167755252,0.06929694081623951,0.12168441442943434,0.07785861912870007,0.10633262419320613,0.11883281666178974,0.058729476666343226,0.11716531774547623,0.0983950937980909,0.09417946052350265,0.12026865434344503,0.09627672667374165,0.09677528653415136,0.11533794943925695,0.06619993110100339,0.054666732148331065,0.10977964125701942,0.07313981280152497,0.0783012026923806,0.09891166390098585,0.06710097284154468,0.0885551610531333,0.06835875684598676,0.08399798173099014,0.08759397480993922,0.10268500976655938,0.05743653974506478,0.08188696587786143,0.08539982517684296,0.030781557338627547,0.08883089782331842,0.05749222021889917,0.08080788126623763,0.05650663086475933,0.09743506852467941,0.10795866019676267,0.06910964133652889,0.0952959025341115,0.06399312354230194,0.13871962614807223,0.09743108126672156,0.09259437999348703,0.1710333603955205,0.11537556258121784,0.10244204342536647,0.10377087612969545,0.10452079364816247,0.11169121284515375,0.10126780098953804,0.11268395539937243,0.10664706997570512,0.09045821828045641,0.10821788814428121,0.09180942430457013,0.12689075824423313,0.1046786614836696,0.07558717092209048,0.06594051786768626,0.05041796863606162,0.032456055216058724,0.08085347331200844,0.0737055946555899,0.09629278459575663,0.07832258088113236,0.06682652173826381,0.08853387600794334,0.057771004419969886,0.0631017535599769,0.025742903038867556,0.04692225673129757,0.024591762373591317,0.05265475843853528,0.03177557953495719,0.030602037505764016,0.009782873284360455,0.002535189522447688,0.02513946326324352,0.01604833437372079,0.009478669545942123,0.022994057340614157,0.016661717127542375,0.01515178552416197,1
87,4670,0.0,0.001114882594946105,0.007602795301994992,0.001851885521858084,0.00459610968272779,0.00459610968272779,0.0,0.001114882594946105,0.003006685619267203,0.0,0.003006685619267203,0.0,0.0,0.0,0.003006685619267203,0.0,0.0,0.0,0.003006685619267203,0.0037037710437161676,0.010871942379659692,0.0,0.003006685619267203,0.0,0.0,0.0,0.0,0.0,0.0,0.003006685619267203,0.0,0.0,0.0,0.0,0.0,0.001851885521858084,0.001851885521858084,0.003006685619267203,0.003006685619267203,0.012723827901517775,0.004858571141125287,0.007088336331017497,0.004121568214213308,0.008299880726443958,0.023408809529953587,0.01885261734968881,0.023751105993277115,0.034765757323945254,0.028032209954053203,0.019772246730072256,0.04980554827001811,0.057196263561896096,0.06295962523427842,0.08363904945248872,0.06612584660010842,0.0845881323895177,0.10129081955424032,0.07667046562886028,0.09375523249608018,0.07492137155554762,0.08383430266705137,0.07035038113171292,0.07668092957467777,0.046809326596568404,0.07162475886766531,0.06815417059454694,0.096400448505145,0.09927926402253018,0.08382758141241796,0.07450357438505051,0.10068172733476685,0.058550516908331025,0.10349749403722386,0.058640815859074547,0.04093866430904245,0.08991488214942066,0.0917770480810454,0.07415707788726382,0.10869398673836372,0.053463038961534426,0.06623314721525204,0.09886918543607298,0.100497072329311,0.07443636614121565,0.0854992274376856,0.08078769954532117,0.08044973737975006,0.07358394500466704,0.08461321104285431,0.057813513981419054,0.09805089283154939,0.0376253996944516,0.05489712731289539,0.07557433944307043,0.0580192311417992,0.06347209625882799,0.07823242408210325,0.09486339383639285,0.07153873588184825,0.08341650549655423,0.1013494934658596,0.09251387613911158,0.123101495819672,0.10884498815271096,0.09412048540302308,0.10641126054719478,0.0797295612483924,0.06799883488244726,0.10379315174345091,0.09957293378232934,0.11938907390772047,0.12316058646901382,0.127456305137309,0.09235871529585772,0.1161014704929701,0.10489558244615162,0.09526044665130584,0.07127434480984879,0.07631945996447542,0.06978987501020735,0.06510143782475161,0.09917840218758671,0.07528878727776427,0.109264773269636,0.0729916389751914,0.06949994794159225,0.0528582810398134,0.075658016077563,0.05431546009808304,0.05029055368435007,0.05671125814756413,0.060202949181163305,0.027414959534530266,0.056818383893862,0.040350867446165034,0.039235984851218916,0.038442237626289594,0.021556924008095498,0.02488281538377755,0.014993510593873,0.027494794539456295,0.010832024877196679,0.006710456662983372,0.026037615481186663,1
88,4671,0.0,0.0003693045535432233,0.005766733835879089,0.0,0.009020911307208791,0.002127778477221802,0.0001794233738279419,0.003815870968536719,0.0034595319848293444,0.0,0.0034595319848293444,0.0,0.0,0.0,0.0034595319848293444,0.003446566414993495,0.0,0.0,0.006906098399822839,0.0,0.010378595954488033,0.0,0.01053208818864428,0.0001794233738279419,0.010339699244980486,0.00689313282998699,0.003446566414993495,0.00689313282998699,0.0036259897888214375,0.01053208818864428,0.01378626565997398,0.014324535781457808,0.010339699244980486,0.017412255448795416,0.013965689033801923,0.010698545992636367,0.027931378067603846,0.007264945147478723,0.017784067766287152,0.017809998905958854,0.03501689984125462,0.018163830125717716,0.01815337231983037,0.01609346751102372,0.04367344463716515,0.05188787316887235,0.05481164279616638,0.05362532017558214,0.04879513797363771,0.05356300009035142,0.06447508683883318,0.09449230085491536,0.09009866716606629,0.10254270186092693,0.07735799508149126,0.12707196380622923,0.11837865072422714,0.09145895123086968,0.10526864026656683,0.11162831612210214,0.10141630286681902,0.07226525905230782,0.09582100854328701,0.09075954068817121,0.09394528242130684,0.08522903054770843,0.10214439633398453,0.08225062284178407,0.09178799873494055,0.07570384160582043,0.09259830594824543,0.08103644303897707,0.09326179796158818,0.0888500822942849,0.037451047245849446,0.09338126388939773,0.07253789134490164,0.09686977283313468,0.10994527240032148,0.07163816583109213,0.08228508574479204,0.08421352317278573,0.10977389072200792,0.07995939856026406,0.08552320816093995,0.08380915071041131,0.09650046827959145,0.0736698679366855,0.09324079069623788,0.050207226483750894,0.11599053214927435,0.05189281121111731,0.05402306363274558,0.10201990507322742,0.0666908803405505,0.07082690372810042,0.06962462318960497,0.10092911640611121,0.0997668708846047,0.11101488524076453,0.10281542580709636,0.07695413597136447,0.12404839861309783,0.10620451852552847,0.06728101274137772,0.11005104212719337,0.06828794580767604,0.06151427890549863,0.09333379723413883,0.0923219402935191,0.09652204673122296,0.13238563292629105,0.13316068445009702,0.09433573878703172,0.13112892887334313,0.09916093928062111,0.09241077323981894,0.0845219061634781,0.0685578341359144,0.06966164184402701,0.06931823461061347,0.10593702665604453,0.06122584740974845,0.08861779739676855,0.0724366407306213,0.06577783937304157,0.06588192362064241,0.04388068701080079,0.05308403805440446,0.04336896793280117,0.049575387754587155,0.05587534236451102,0.023790037297276405,0.05494434431376078,0.031135821683006142,0.03403366017062847,0.03648629290870153,0.019188632984554806,0.01500345746247486,0.0142074324928606,0.04013076803100119,0.01780749114201034,0.010352664814816335,0.021909555862297703,1
89,4672,0.0,0.0,0.0017845203117337735,0.0,0.009732326394981143,0.0,0.0017097823931309906,0.00486616319749057,7.47379186027829e-05,0.0,7.47379186027829e-05,0.0,0.0,0.0,7.47379186027829e-05,0.00486616319749057,0.0,0.0,0.004940901116093354,0.0,0.00022421375580834868,0.0,0.011516846706714915,0.0017097823931309906,0.014598489592471713,0.009732326394981143,0.0053196065030321985,0.009732326394981143,0.006575945590621562,0.011516846706714915,0.019464652789962286,0.024593999969355254,0.014598489592471713,0.02604059838058384,0.021174435183093268,0.018018054378733696,0.042348870366186536,0.008360465902355336,0.02466873788795804,0.01508588733018246,0.04899955387541089,0.021249173101696054,0.02466873788795804,0.021174435183093268,0.0425730841219949,0.0557997132218408,0.049373243468424796,0.04287203579640603,0.057096835795863825,0.06591074500376079,0.04773819899389659,0.08399852150717234,0.06442016057251324,0.07593700727922814,0.06754077368436405,0.11813640180820911,0.07649914293554169,0.06201436148776678,0.07372146751812093,0.10729539890250454,0.06798920119598077,0.05260436219138717,0.06361043573620093,0.09529115445807892,0.08958131199210692,0.06034536258106945,0.0692863237700038,0.04555661366495851,0.06699423282995419,0.05316649784770071,0.06445913079860727,0.07890814455387342,0.05331597368490626,0.08262666101454652,0.03633506043187852,0.050120622654452635,0.017279864927438885,0.06152877701039564,0.04562814904997598,0.05145671545456972,0.06282408632407906,0.046590552257079136,0.05034483641026098,0.053166497847700694,0.04803715066830772,0.04640210619377951,0.061075333704854025,0.04054278789060199,0.05168092921037806,0.03340289338332729,0.0696600133630177,0.039640917073443666,0.031917324746004644,0.06464437432832158,0.04138646715908338,0.0318783545199106,0.02735011322292522,0.06319777591709298,0.07456514678660232,0.08395955128107828,0.04999357067341528,0.04179912697819136,0.05536047544495709,0.05190514296618641,0.027350113222925212,0.06813867703318632,0.03849327033662621,0.025565592911191433,0.04681476601288748,0.04688950393149027,0.03927961974874808,0.06261407809692865,0.06680258423306923,0.056472354489265846,0.06052559031685882,0.051796450615414505,0.04407285828797549,0.06940003191470062,0.03035701819007922,0.044656556108139796,0.02872197371555102,0.03935617092769048,0.023631596762252093,0.019288598994981004,0.047887674831102164,0.04116225340327504,0.05260436219138717,0.01360031869285982,0.023631596762252093,0.01861595772755596,0.015534314841799157,0.018840171483364306,0.006949635183635476,0.0219218143691211,0.00702437310223826,0.01018075390659784,0.0054640665463128344,0.00509037695329892,0.0002242137558083487,0.0002989516744111316,0.019987818220181763,0.016457747822808268,0.009807064313583925,0.005165114871901702,1
