,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,h/w
10,4273,0.0031838198748622916,0.0029486549433324805,0.0031118717722552944,0.0033678795965331417,0.003460386961369724,0.004308956709034062,0.004561819422768185,0.005141426119718656,0.006914174546772884,0.007435101395197204,0.007165706210803232,0.00701453196635363,0.005817954021418567,0.006843678858393855,0.006119149218149862,0.005944888025502457,0.006252362478928783,0.006621692228293169,0.00576973719891158,0.0052621395899575315,0.0045853058553184545,0.004520297407708073,0.004094211744424285,0.0035897081262340337,0
11,4274,0.0007737392456850028,0.0009075588220464616,0.0010699108418596639,0.0018799917408904372,0.0019974890220019943,0.003045420102591199,0.0028768428817884644,0.0033451335276247145,0.0035596317852883822,0.0027176600528348816,0.0024634019115979612,0.0031898762162147595,0.0023475816256814087,0.0029118323914391763,0.0027079759809498297,0.0028372979276328754,0.0030728606660166452,0.0026792306370751126,0.002161004833836839,0.0016334099990002395,0.0011614269372109444,0.0009937058581701561,0.0006787096956759212,0.0007633967386648465,0
12,4275,0.004743642275522311,0.004080712459615672,0.004526543992701814,0.0043889526722113385,0.004537500079707752,0.005148131623732559,0.00554172106484351,0.007269452252589284,0.008966742587898573,0.00761038776611493,0.007361246286838383,0.007855031633212013,0.007898033234896698,0.007920582083070282,0.007650317856354677,0.00827545433071075,0.008959964746396359,0.00830125115875874,0.009383935286820057,0.007972417550172178,0.006720809958263095,0.005697409353015161,0.0050836943626395,0.004727636109486047,0
13,4276,0.024705017065847986,0.016654040856723593,0.01815452843742176,0.021139183329131925,0.015957279020287863,0.014325744967385532,0.016878436695267538,0.02082305290086097,0.02345881323663649,0.022933303300590225,0.027136472165065654,0.02314731301210647,0.023381785993123464,0.024577302030903022,0.021204571607372755,0.0238297184355279,0.021899322529020663,0.021696065400033705,0.026330109397951478,0.030139606632105707,0.02932281806812586,0.024459321088643994,0.030854808105714226,0.026091257328318917,1
14,4277,0.027764107754261066,0.018431372244110154,0.020245369991587093,0.024147224880262504,0.01765134276253732,0.01577867485500264,0.018662003448954148,0.02242198814303896,0.024416456347843934,0.024561862800483655,0.02981228229513444,0.0248085704502723,0.02445450611130955,0.02619724685938487,0.02202119667914973,0.024629303626954095,0.02203089106467919,0.02213762261061869,0.026954612565705117,0.03228213928088996,0.03203347222690039,0.026930036038748547,0.03508600003879123,0.029599220414623744,1
15,4278,0.02705022327473057,0.018052345040425855,0.01977018774242781,0.02342839946616007,0.01716932193362421,0.015423614416975494,0.018315594369912477,0.022055006402565826,0.024313352825351752,0.02426540137806381,0.029170059161726204,0.024482943665611944,0.02401678499526763,0.02570180020764227,0.021643948960865408,0.024180315581782866,0.02178897161644665,0.021879221577297128,0.026665020765247835,0.03187966866935089,0.031525156444775555,0.02652285742938348,0.03423687146691126,0.029002316408406306,1
16,4279,0.025034671991600876,0.02043146333195609,0.018791812149492205,0.017291417002136933,0.01388115668740712,0.01369008919306593,0.017585518617820796,0.02408799909463898,0.031116372226793643,0.032305943278927995,0.033304567428464195,0.03226906845750596,0.0341346707984842,0.03612568193763526,0.03444079877363282,0.03417381509255171,0.03681811158397766,0.03574278921084225,0.0368191912945597,0.03904930043181988,0.03781125128735011,0.029340731258499692,0.03286945549904876,0.037350380903844384,1
17,4280,0.02888029562032269,0.025604316016281502,0.021320110051329028,0.016855765297110966,0.013256920656592203,0.013128639495501972,0.01866045863095595,0.02798120099117923,0.031375151368783244,0.03013792151420007,0.02861116458053502,0.03001406166374228,0.0335406067998894,0.03302826351844831,0.03469261047336615,0.03402288060972855,0.036158048736578186,0.045446244294713604,0.04184711316103327,0.04662396561297981,0.04975733411170476,0.034370463867647166,0.03577179977422475,0.044099594184645464,1
18,4281,0.02456612320138101,0.021275100846810772,0.017915048966891518,0.015108918386493125,0.012358468498585094,0.012259131984181338,0.01726279522716525,0.026978911602972302,0.029913610564792647,0.029371730799212927,0.028655817559085268,0.029297719927480873,0.03248723118203315,0.031404251747742876,0.035663487277176456,0.033359997470459375,0.03553486286945522,0.04268634089144645,0.041097660352769357,0.0425617045436292,0.043376256292540716,0.030039593032855572,0.030279308964175702,0.036024589686727324,1
19,4282,0.015208135063459121,0.010374768239534862,0.009919554188354305,0.008108653517871354,0.007586085862102646,0.008555512898990305,0.0115755449546673,0.01973289096001336,0.021790334776888968,0.021350953613785743,0.022925766034626524,0.021841342617146486,0.021759970244061906,0.021620679494310662,0.0264742538358939,0.023041108839764936,0.02587624265791127,0.02579913830372744,0.03140301801136865,0.029963140239158782,0.02105223963447503,0.015567931565487934,0.011809287236485385,0.011001460241977895,0
20,4363,0.1629270319227792,0.13503560948118104,0.10942140760372827,0.10842666647828623,0.08960693760641747,0.08596129524589217,0.09244517938293997,0.1327760747681186,0.20493511073332238,0.1901280872776312,0.18322916758652474,0.18247582693082548,0.1940738411198133,0.21368461495466046,0.197235036462783,0.19047231720358795,0.1883070114460975,0.19535925522347972,0.20279860323273438,0.21680286268908985,0.24042232862921592,0.2441238243562175,0.2479986519151533,0.23078997751485064,1
21,4364,0.13742126697713944,0.12105784135416921,0.09567292459974368,0.09024976767266502,0.0705601493139962,0.07653217865206378,0.08656477184982908,0.11896715803976744,0.2308873670868739,0.21585335592581442,0.21916204123358768,0.2141864748688104,0.2297678309050725,0.23621500267433615,0.20627710140469901,0.18648107407997755,0.21495846174235694,0.18695412689617602,0.20962788744403052,0.1989201755983143,0.21862747664624135,0.2136470413439137,0.19980635957625006,0.19129925300280573,1
22,4365,0.03939896118858634,0.03802873494763797,0.03553412063484948,0.03589017768073598,0.035170317229606875,0.037207549188100576,0.03808716524048329,0.04378182336227758,0.05089054554195393,0.05733486745234536,0.05500322003050493,0.06382590542836007,0.057743900396704045,0.06360029545488577,0.06398503851499306,0.057666567866873575,0.058245734380850095,0.05221601991896858,0.05894939591536597,0.055986762648232026,0.05389974251079109,0.05483282583415365,0.04894993757671869,0.04574278749381932,1
23,4366,0.0739519992312273,0.07329753140553699,0.06850324677741328,0.06992978388094646,0.06992801097042606,0.07127843257904637,0.07829263878168077,0.09126911510021696,0.09723191132028829,0.10012644664138158,0.09960715653433834,0.11223962887993401,0.09663498340627119,0.10457820398718672,0.10589067237850222,0.0904642648544464,0.10011917326639938,0.08632954322226889,0.0949626506608739,0.09348401959357876,0.09332958164485801,0.09881259841092771,0.08934273259320273,0.08316813713223281,1
24,4367,0.015128746281459108,0.012864280701546547,0.012803403153128582,0.013738598096993796,0.011981803324351729,0.012184854224017935,0.014695945490834944,0.027055619122317295,0.05527432731648937,0.08471040394215244,0.10829515876496873,0.12067617528460807,0.0914202746140496,0.13286607625667896,0.11097836600190022,0.0982060047125684,0.11332210368981077,0.10746587477642111,0.11559569077078423,0.09032748358125123,0.05581656933920435,0.028614776265589087,0.02231156329912313,0.018175463315792704,0
25,4368,0.02946862421871542,0.02748988448350429,0.02666912768088708,0.025983648639388172,0.02467722836890221,0.023844840197289118,0.026272038144574784,0.03684583956655087,0.04592961956917756,0.0513515866175151,0.05744340982980247,0.06000428068249809,0.052660867399146064,0.04865796059953439,0.049315708763461204,0.0441885811525954,0.040676174649080285,0.043089156437141805,0.04691707982459261,0.05370058653362565,0.03682890535426175,0.033092969891099,0.030557655248450145,0.027719853286638098,0
26,4369,0.04543389113663213,0.03973171811426585,0.037152162947133686,0.03881237289963218,0.03647694554149439,0.03552613314862657,0.03865430303736851,0.05251270595826793,0.0612274712615643,0.061850485224165946,0.063212069424315,0.05790264435701079,0.045704070984454996,0.0395130271838764,0.039295438433796015,0.040283010154646935,0.03614250567881753,0.03911899305212098,0.04333326047528789,0.042085011411546615,0.03891073691521562,0.04209471188472253,0.03697044360342656,0.03395036150081896,1
27,4370,0.0341535099743608,0.028094455337148234,0.02609820837751198,0.02783852394114788,0.025708668639400287,0.026212927145801646,0.028502779850630027,0.03696350429398583,0.04512666724716281,0.046607041218990106,0.04549815624722479,0.04038860029792917,0.03042492358625088,0.02904974825799614,0.029940842809980717,0.033538247454718735,0.02980394044030513,0.033314180307216903,0.034465227233887126,0.03373532966343734,0.03277889526411158,0.03395778266020965,0.029221126632782934,0.028286399893343563,1
28,4371,0.012318147583588722,0.010759584677848353,0.010623474851709627,0.009886377354360747,0.010246627505799598,0.010879377104978027,0.011882917701632037,0.013508015357188418,0.01678859388499917,0.01853930073086207,0.017995282559917555,0.01744086911785028,0.01621562301004055,0.017548734938304514,0.017123450878581782,0.017236244825978277,0.017487385791937114,0.01867602065037425,0.019385741466854952,0.018475449111778376,0.01689293118241011,0.015812854557434284,0.014375635248579294,0.01393692553110903,0
29,4372,0.014471496907706083,0.012835380070191997,0.012567096181272542,0.011896533089324183,0.012307414895649637,0.01298153878895538,0.013966071529744247,0.016097424495313897,0.018986195618718442,0.020264564176439785,0.019475735712512408,0.019584585675111454,0.01864137852182908,0.019533212515739848,0.019802956131197973,0.020057215447632178,0.020060588729411726,0.021390975917405936,0.022887544611888973,0.021926610091017505,0.019945626289956782,0.018566035560924586,0.016581218332976426,0.016427602652285718,1
30,4373,0.0004633087908228694,0.0006300155721292596,0.0007836987344670974,0.0016569332428167179,0.0017772265754310893,0.0028630947936961735,0.0026653603599607677,0.0028456032782532294,0.0029629096029404416,0.002351115828119712,0.0021091349048664785,0.0028497425406970875,0.00188349391117023,0.002441795872981497,0.0021538786346768923,0.002280158486734459,0.0023347509162991178,0.0020529574813558478,0.001243775743668143,0.0009669981931841162,0.0006271966373347807,0.0005480775239218548,0.0002451662569586549,0.00039998742432959173,0
31,4374,0.0003973137057750537,0.0005812032715958215,0.0007344445764464612,0.0016385682750652349,0.0017611613189457472,0.002850876956234377,0.002635771671827118,0.0028066069376282703,0.002865080622830313,0.002140567493472551,0.0018922373243844964,0.0026277955876675666,0.001708347758563729,0.002236745144068612,0.0019166380018880718,0.002073298503780483,0.002046605219938009,0.001817038379406955,0.0010636138143019155,0.0008243801932625381,0.0004736275649551535,0.0003964394549134712,9.761168478292486e-05,0.00028860308390166135,0
32,4375,0.0013549590068685623,0.001153252436939129,0.0014202180254333525,0.0021296060036856287,0.0022837804470261444,0.0032890965169777276,0.0032954934433555827,0.0035350274689250377,0.004121954628175431,0.003629288222027491,0.0031506910803595907,0.003896065365254385,0.0035276439487761037,0.0035948157839998164,0.0031373209780300713,0.003254386197997981,0.0032533253142910654,0.0030071054444466426,0.002499501878369776,0.0020200159854854736,0.0015420558171238379,0.0012858900781553824,0.0008851582797024464,0.000982504529627063,0
33,4376,0.021816677187236264,0.015169220641169878,0.016792856899952,0.01769050841585549,0.014397970335258546,0.013970089505224185,0.01679732542341836,0.020295701532120975,0.02416841088244618,0.027015723723000002,0.026028854431171367,0.024327364832274198,0.028738612797268536,0.026908479783869673,0.02535474615353079,0.022764307737531724,0.02472416180318091,0.022712734730866855,0.025656728240578748,0.02640511984460885,0.02418377930876598,0.02287428777929064,0.026196920464889015,0.0217873054649947,0
34,4377,0.025213364625979496,0.017531191996162983,0.01962990283258264,0.0205368796750838,0.016425370493738767,0.015649935876173384,0.01882708093432018,0.022601308368025746,0.02637857593836619,0.029026142238967177,0.029275139532653115,0.026753692256790557,0.03027174694173542,0.029056683744516695,0.026850426178069774,0.025290679389958146,0.026743037720671197,0.02477982790075288,0.028420803108927344,0.029880422982153758,0.027979582025248785,0.025992169767373053,0.030322067853446148,0.025626132848230863,0
35,4378,0.02661966590746608,0.018394645609113226,0.020059062974889276,0.021675961485247565,0.01759391883214589,0.016617895022309693,0.01966887777713729,0.024612385467262726,0.030620654525820454,0.03522831406380455,0.042106643832994665,0.03910848649727303,0.03607391436844429,0.04174255830433309,0.0397288273377815,0.036289221034226306,0.035171492385751936,0.0305019458126225,0.03156610985488071,0.03184221565161064,0.033723442063805634,0.027226730282885553,0.03293127564325566,0.028790366174186507,0
36,4379,0.02582123904602177,0.020953699281858668,0.019751205860415653,0.018594644316916143,0.016986104336360865,0.017076424275689266,0.01972911934543373,0.02672689928156839,0.04386703052916986,0.055341166738655294,0.06117603532136452,0.056940485305251955,0.06086235012934618,0.06955555422208246,0.0654974720996873,0.061352068114549504,0.06982075117464728,0.04814076392906337,0.05011652382405485,0.04355381938371925,0.036606575160632246,0.03151737941345072,0.038816450616946205,0.048323201671464394,1
37,4380,0.025294517856112878,0.02197982463624909,0.01869371603473057,0.016964749142462775,0.015074756711728615,0.014717127213398976,0.017648759062962205,0.026086269231724607,0.03822088548130466,0.0448325026307616,0.046570771866677706,0.043676984574387887,0.05042497458806933,0.05370450605988128,0.05124758290838145,0.049212133169767275,0.05546062580051272,0.045425599330345054,0.04582509116158774,0.044585582995253864,0.039656284835029296,0.03160928593724898,0.037361588087859436,0.04698102896508894,0
38,4381,0.022582248728011567,0.018513807772915357,0.01620796499721634,0.012509787307710943,0.011311423872553787,0.011424190973254726,0.01466942223406047,0.023756292558269262,0.02747081539429648,0.027665858651677262,0.02747046716422104,0.026828691342985676,0.030413119214737105,0.029268951038218683,0.029449221826228344,0.029104869813136418,0.03109899473450614,0.033510130993949595,0.03557437373399271,0.03885378769262282,0.0331474798938222,0.02478923095269577,0.02465862500081923,0.028008967106921613,1
39,4382,0.016641763589339043,0.011234207834811298,0.01096535380031487,0.007106028492833769,0.007483569717488316,0.008407291871475204,0.010814205379508128,0.01922041520719271,0.021033424184487594,0.020477479794997547,0.021524224368076,0.020388262161642745,0.021469050684832357,0.020357377928493976,0.020444987614310038,0.020955585894838882,0.022581748443155483,0.021813556183838713,0.029211427327884655,0.03145497312313057,0.018296543890619823,0.0148550000757228,0.011382980800786808,0.009600903868344078,0
40,4463,0.11080204900555828,0.08782432789492861,0.07310480676618218,0.07333386087638603,0.06474053420439643,0.05846294154815649,0.060199343346688736,0.0889333814738417,0.11905300059043732,0.10500367202526825,0.09856488594599923,0.11129315281496834,0.11843199914643265,0.1320130262656076,0.12215250626380351,0.12222793474193497,0.10194022006210375,0.1181226434406757,0.1285054725478172,0.14222711659323775,0.16136870629903657,0.16301481120245406,0.17158848953532774,0.16325140192978235,1
41,4464,0.059431801825694394,0.04750595698730835,0.0396770309561458,0.033680569795891575,0.030546138686866127,0.03168386381319446,0.03627494763058337,0.05407881842400789,0.0884502653403576,0.09075911156886891,0.09709614352326033,0.12190713049905706,0.1222789658097635,0.11647286374654976,0.1274165829442009,0.0960224169965998,0.10048047360273883,0.10335433058205853,0.1107657505022576,0.12146297622491843,0.1502294810635875,0.13061724854988413,0.11951133127357573,0.09727668964921259,1
42,4465,0.02133315085025021,0.017441527033934527,0.017476454178551887,0.01752624603059812,0.015947183544198686,0.016638884835557793,0.018434801576511214,0.026187878813414243,0.031328228975354366,0.034486626142056505,0.035953038022497025,0.04401695345883232,0.039575986560715905,0.04075024139652945,0.0434647685527245,0.03697721367570285,0.03943851825117209,0.03278727498053658,0.04122245500035118,0.03891707161776157,0.03342476559006569,0.034952228363102106,0.03280633410101261,0.030243094905173178,1
43,4466,0.023082658757106703,0.019239355355489735,0.018873266428470564,0.019663514013159262,0.017762280529908223,0.018500037998891803,0.020550835299757098,0.027807968766474175,0.03126345268958779,0.03274906348669501,0.03569262159298741,0.04054908554803773,0.038770912007685496,0.03735969827161167,0.03826404165519026,0.033880657615679655,0.03729752158050158,0.03154185516130589,0.0359764860978945,0.03454952305427043,0.030866170326589178,0.03193831435796275,0.03152086165113702,0.028724425753087337,1
44,4467,0.019665477486421112,0.016721540738571003,0.01637305813574081,0.01612179315980597,0.014369026629667611,0.01513105751855049,0.01674186790587594,0.023556442137548643,0.032554271808995255,0.03965987575638472,0.044291343993721276,0.05146735835238528,0.050039857903837894,0.04515299998226105,0.05125665682841024,0.046682569516538326,0.042950296209024935,0.04506687612962255,0.04852419975242972,0.05926544858889743,0.037756271582365455,0.03211771338185172,0.03053524729592106,0.028908198190852233,1
45,4468,0.027473975234485276,0.02438018854929929,0.02324746666845456,0.022265590240459425,0.021031541817203302,0.021821137245553904,0.023501666542579732,0.030587921642969716,0.04880730692061215,0.05963063235064364,0.06247609400445464,0.07294471970158922,0.06628474015823436,0.06346829683643657,0.07002939126384047,0.06416491043726984,0.05652899165532991,0.062219426534392525,0.06397936036403994,0.07862413230632904,0.05246861562797637,0.04496683517352934,0.04312227975742589,0.043402667250502354,0
46,4469,0.03241596621744154,0.029916258612862897,0.025252885734111392,0.027661928358355393,0.02866111217117459,0.02775077391873859,0.029148131143726094,0.03454553868844714,0.051838456444815495,0.05475648111418207,0.04948211017562437,0.05166104928654643,0.04646144172896973,0.03833962488624296,0.03866209004282453,0.04004750151674354,0.0364620922000052,0.040627723442105836,0.04832896159014262,0.04434453027096001,0.03769851481142034,0.043565245607508414,0.03716442599142853,0.03222239880617382,0
47,4470,0.03362626596381358,0.029481066728107113,0.026979572251535165,0.02795660342401258,0.027766081858649132,0.02794586369866903,0.029719718194258952,0.03639736283818811,0.04471729348270003,0.04611310981087942,0.04345988930237297,0.043133569186400975,0.038302825350629795,0.03521515258438887,0.03726988787222385,0.03960273146301041,0.03680320589483521,0.04011189920207709,0.04488346332746473,0.04314195664770193,0.039308825121389994,0.0395664825583076,0.03405103526623439,0.032820343442665996,1
48,4471,0.024460588715994803,0.0217517109629567,0.021003017730687145,0.020077421618228276,0.02076742669119319,0.02143731010953964,0.022737672039270972,0.026835782363272758,0.029226905653792268,0.030183522650454212,0.028765784402113602,0.03024479829264424,0.029789473580838666,0.030017518999849536,0.03227198271941667,0.033228599716078625,0.032736457580196866,0.03473604700792698,0.03861617274022712,0.03744317568035509,0.033843004032108145,0.030957223398880733,0.02725483894904528,0.027826629301125522,1
49,4472,0.022588335132022363,0.020078768049378106,0.019377997479094536,0.018659449068129795,0.019257090399688915,0.0199690400509265,0.021222736260919847,0.02500346502536177,0.02724103233264534,0.028117034790696913,0.02674769034413117,0.028226238881520958,0.02771501083659517,0.027804846623261895,0.029857463353569653,0.030804870594671824,0.030200932593090722,0.03207246282207912,0.03567008566801101,0.03458103617100479,0.03112039165945791,0.0284458879012964,0.025026405644876758,0.025513989403350902,1
50,4473,0.00027666656507791486,0.00043647894473158996,0.0005867712438477463,0.0014921296265545097,0.0016091519566742022,0.0027046075921680172,0.0024955286058493064,0.00267719305492015,0.0026982848552630227,0.0020739090294716257,0.0018843002094480576,0.0026593247601908853,0.0017092836051993258,0.0022396541191727444,0.0019841947410790734,0.002104554191480339,0.0021714246169635804,0.0018533377348128482,0.001013257936270304,0.0007551965483788713,0.0003786978413739795,0.00029260140752576875,2.3887655573380084e-05,0.00016565992493793426,1
51,4474,0.00026226935477832204,0.00042227783818539087,0.0005755191430360305,0.001479642841654805,0.0016022358855353165,0.002699443628265701,0.002481840975377858,0.00266266571510135,0.0026839054104313693,0.0020353782955744634,0.0018202667131210358,0.002555824976404107,0.0016363771473002684,0.0021972403230527573,0.001952054235289765,0.0020989518005965877,0.0021819161925631003,0.0018400810390740985,0.000961901318608187,0.000727549165861604,0.00038428864299597416,0.0003046031644737071,4.2030050491408556e-05,0.00019426942498131225,0
52,4475,0.0018928879037736815,0.0016837389163029412,0.0018299510716928858,0.0025636842551144787,0.0026289265524333393,0.0037809367393285783,0.003897263716202782,0.004550724153940547,0.005197515142479415,0.005504623723226949,0.0041402180179606445,0.005016694300641885,0.005726049310367791,0.00543469943220844,0.005537778163275137,0.004103428789680721,0.005297280802158947,0.004379834740933083,0.0037231985083312634,0.0030730272681772654,0.002067088499972425,0.0025556649276371316,0.002193821837040426,0.001681810806055443,0
53,4476,0.012462718961177,0.009618150629412734,0.010275930965555088,0.009125119240822313,0.00882583505574007,0.009729057260750549,0.011983740988494987,0.015328730482187709,0.020039023793883795,0.02531678112424754,0.018226654361038812,0.0192338170314271,0.02844420780391321,0.02355402531048388,0.02531686233109709,0.01672606131769985,0.023723506696269162,0.019694747439130484,0.020733513807872625,0.01716306727907918,0.013159610210846944,0.01601321292966733,0.014988786913423154,0.011277629200810513,0
54,4477,0.01807049287315415,0.013970763087824998,0.01583499253254417,0.012960535157950984,0.012435685386724902,0.013328940264767995,0.016467855525323205,0.020240335507143936,0.02584229913462977,0.03204587393141631,0.024712133492815418,0.025643270355033793,0.03502966658612851,0.029705462657096827,0.031089917131736,0.022502931372141644,0.03048270014209739,0.025464710545302124,0.0271647607571695,0.022898270892953505,0.018642455934125095,0.02176500813061277,0.02051598653703606,0.016831960107550645,0
55,4478,0.023108343802161865,0.01741843853227719,0.01897632670018564,0.015412096230448386,0.016703768779007717,0.017578858384246197,0.021111830096183167,0.028220231187302776,0.04240320883443085,0.05632518337353774,0.0659152585742077,0.06715903492256613,0.05969158917025775,0.07258538650996475,0.07601965198657673,0.0601793064758195,0.06333937446394583,0.04771208162606766,0.040866056970677606,0.029681284168920314,0.03586814133675316,0.027195578793077713,0.027494340391086957,0.026185334805218185,0
56,4479,0.022967289297217437,0.018015577046419626,0.017346194970879594,0.01535086692620296,0.01675555343251773,0.01719345167584248,0.019916301450424598,0.02871948646401567,0.04739310333695877,0.06353524243000251,0.07807948802357893,0.07702648477524829,0.06822638298302633,0.0864413323881929,0.0880885741805271,0.07331193658784803,0.07643783180586285,0.054355592679779456,0.04721584402599175,0.035513888936901876,0.040231221151279715,0.02836760593605729,0.03202516085012483,0.035577408934005905,0
57,4480,0.01958612516360822,0.016972547037533946,0.013251677461568035,0.014244027167942045,0.013703940150449472,0.013328804718430657,0.014588642919120157,0.022534164194773085,0.040169675535861565,0.05134206195692237,0.0552603114349033,0.049732222339271805,0.058416460758600006,0.06460835677525638,0.06013722717175874,0.05708608983619312,0.06586573101551242,0.04355883933272347,0.046317086577524855,0.04146602261130022,0.030834732281734376,0.026699906695492947,0.03498759279548373,0.04509320680899533,0
58,4481,0.009563822439811223,0.008790358927295624,0.008572362177513544,0.008420381013128413,0.008811983501202882,0.009258945516434039,0.011613053214908426,0.01819636896348574,0.02897331560509228,0.030774233094140034,0.029636629194525657,0.03126064510891859,0.03264297094961606,0.03293956218470613,0.033596840160717525,0.02972161129462652,0.03205578726723611,0.024839707688336387,0.028103567888575258,0.022749930894253763,0.017676380254664132,0.012119604103791386,0.019004753210208485,0.014751245236546674,0
59,4482,0.011181365437552103,0.008836774954249622,0.009015650722882648,0.007303312901874248,0.00780259292565477,0.008502479431856974,0.010959764064662593,0.018062994878576138,0.024562793773100767,0.024405384821497903,0.023447283936678245,0.024749964467514495,0.025335406210270323,0.024392732478235844,0.02539294192854456,0.023162445678702116,0.024559852599736254,0.021462355043427486,0.02636946264339422,0.024011004029574144,0.016380700511443465,0.011595768170104532,0.01432734506604111,0.009477811975749786,0
60,4563,0.022250514775876584,0.013045828191600474,0.014341680752364975,0.010474226011845509,0.010552387790350911,0.011027971388833427,0.015329834937497885,0.020481208491577193,0.03444863935498883,0.034183981841456365,0.036267722921606155,0.04869909200767555,0.04636500524556486,0.04019255478124282,0.03582561478794691,0.030055864544130922,0.03028923480719318,0.0321361432544227,0.038717056401838854,0.040328746535349895,0.02918160833301531,0.027309910534916187,0.029138775081025223,0.023967420749708514,1
